species,disease,symptoms,urgency,contagious,source
Dog,Giarda,"Loss of appetite / not eating, Foul-smelling, green-tinged diarrhea, Lethargic / low energy, Abdominal discomfort or bloating, green-tinged diarrhea",medium,zoonotic,variation_8
Dog,Giarda,"Abdominal discomfort or bloating, Loss of appetite / not eating, Weight loss / losing body condition",medium,zoonotic,variation_9
Dog,Giarda,"Loss of appetite / not eating, Foul-smelling, Lethargic / low energy, green-tinged diarrhea",medium,zoonotic,variation_10
Dog,Giarda,"Abdominal discomfort or bloating, complete loss of appetite, green-tinged diarrhea, Foul-smelling, Weight loss / losing body condition, Weight loss / losing body condition, Foul-smelling",medium,zoonotic,variation_11
Dog,Giarda,"Weight loss / losing body condition, Foul-smelling, loss of appetite, Lethargic / low energy, green-tinged diarrhea, Abdominal discomfort or bloating",medium,zoonotic,variation_12
Dog,Giarda,"Abdominal discomfort or bloating, Weight loss / losing body condition, Abdominal discomfort or bloating, green-tinged diarrhea, Foul-smelling",medium,zoonotic,variation_13
Dog,Giarda,"Loss of appetite / not eating, Foul-smelling, Loss of appetite / not eating, Lethargic / low energy",medium,zoonotic,variation_14
Dog,Giarda,"Abdominal discomfort or bloating, Abdominal discomfort or bloating, Lethargic / low energy, Loss of appetite / not eating, green-tinged diarrhea, Lethargic / low energy, Foul-smelling",medium,zoonotic,variation_15
Dog,Giarda,"Foul-smelling, Foul-smelling, green-tinged diarrhea, Lethargic / low energy, Loss of appetite / not eating, Weight loss / losing body condition, Lethargic / low energy",medium,zoonotic,variation_16
Dog,Giarda,"Abdominal discomfort or bloating, green-tinged diarrhea, Lethargic / low energy, green-tinged diarrhea, Abdominal discomfort or bloating, Foul-smelling, Lethargic / low energy",medium,zoonotic,variation_17
Dog,Giarda,"Abdominal discomfort or bloating, Foul-smelling, Weight loss / losing body condition, Loss of appetite / not eating, Weight loss / losing body condition",medium,zoonotic,variation_18
Dog,Giarda,"Foul-smelling, green-tinged diarrhea, Loss of appetite / not eating, Weight loss / losing body condition, Abdominal discomfort or bloating, Foul-smelling",medium,zoonotic,variation_19
Dog,Giarda,"Abdominal discomfort or bloating, Weight loss / losing body condition, Loss of appetite / not eating, Loss of appetite / not eating, green-tinged diarrhea",medium,zoonotic,variation_20
Dog,Giarda,"Weight loss / losing body condition, Abdominal discomfort or bloating, Loss of appetite / not eating",medium,zoonotic,variation_21
Dog,Giarda,"Abdominal discomfort or bloating, Foul-smelling, Lethargic / low energy",medium,zoonotic,variation_22
Dog,Giarda,"Loss of appetite / not eating, green-tinged diarrhea, Abdominal discomfort or bloating",medium,zoonotic,variation_23
Dog,Giarda,"green-tinged diarrhea, Foul-smelling, green-tinged diarrhea",medium,zoonotic,variation_24
Dog,Giarda,"Lethargic / low energy, green-tinged diarrhea, Loss of appetite / not eating",medium,zoonotic,variation_25
Dog,Giarda,"Foul-smelling, Loss of appetite / not eating, Abdominal discomfort or bloating, Abdominal discomfort or bloating, green-tinged diarrhea, Weight loss / losing body condition",medium,zoonotic,variation_26
Dog,Giarda,"Abdominal discomfort or bloating, green-tinged diarrhea, Foul-smelling, Lethargic / low energy, green-tinged diarrhea, Weight loss / losing body condition, Foul-smelling",medium,zoonotic,variation_27
Dog,Giarda,"Foul-smelling, loss of appetite, Abdominal discomfort or bloating, Foul-smelling, Loss of appetite / not eating, Lethargic / low energy, Abdominal discomfort or bloating",medium,zoonotic,variation_28
Dog,Giarda,"Weight loss / losing body condition, green-tinged diarrhea, green-tinged diarrhea, Weight loss / losing body condition, Abdominal discomfort or bloating, Foul-smelling, Foul-smelling",medium,zoonotic,variation_29
Dog,Giarda,"green-tinged diarrhea, Abdominal discomfort or bloating, Lethargic / low energy, green-tinged diarrhea, Foul-smelling, Loss of appetite / not eating, Loss of appetite / not eating",medium,zoonotic,variation_30
Dog,Tapeworms,"Licking or biting at the tail or anal area, Scooting the rear end along the ground, Possible intestinal blockage, Scooting the rear end along the ground, Visible worm segments in stool or stuck in fur near the anus",medium,zoonotic,variation_1
Dog,Tapeworms,"Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus, Vomiting entire tapeworms, Visible worm segments in stool or stuck in fur near the anus, Possible intestinal blockage",medium,zoonotic,variation_2
Dog,Tapeworms,"Weight loss / losing body condition, Licking or biting at the tail or anal area, Licking or biting at the tail or anal area",medium,zoonotic,variation_3
Dog,Tapeworms,"Licking or biting at the tail or anal area, Vomiting entire tapeworms, Possible intestinal blockage, Visible worm segments in stool or stuck in fur near the anus, Scooting the rear end along the ground, Licking or biting at the tail or anal area, Weight loss / losing body condition",medium,zoonotic,variation_4
Dog,Tapeworms,"Visible worm segments in stool or stuck in fur near the anus, Weight loss / losing body condition, Vomiting entire tapeworms, Possible intestinal blockage, Licking or biting at the tail or anal area",medium,zoonotic,variation_5
Dog,Tapeworms,"Scooting the rear end along the ground, Licking or biting at the tail or anal area, Vomiting entire tapeworms, Possible intestinal blockage, Possible intestinal blockage, Weight loss / losing body condition, Scooting the rear end along the ground",medium,zoonotic,variation_6
Dog,Tapeworms,"Licking or biting at the tail or anal area, Scooting the rear end along the ground, Visible worm segments in stool or stuck in fur near the anus",medium,zoonotic,variation_7
Dog,Tapeworms,"Possible intestinal blockage, Visible worm segments in stool or stuck in fur near the anus, Weight loss / losing body condition, Vomiting entire tapeworms, Licking or biting at the tail or anal area, Scooting the rear end along the ground",medium,zoonotic,variation_8
Dog,Tapeworms,"Vomiting entire tapeworms, Weight loss / losing body condition, Possible intestinal blockage, Vomiting entire tapeworms",medium,zoonotic,variation_9
Dog,Tapeworms,"Vomiting entire tapeworms, Possible intestinal blockage, Scooting the rear end along the ground, Vomiting entire tapeworms, Possible intestinal blockage",medium,zoonotic,variation_10
Dog,Tapeworms,"Vomiting entire tapeworms, Weight loss / losing body condition, Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus, Weight loss / losing body condition, Licking or biting at the tail or anal area, Scooting the rear end along the ground",medium,zoonotic,variation_11
Dog,Tapeworms,"Weight loss / losing body condition, Possible intestinal blockage, Vomiting entire tapeworms, Scooting the rear end along the ground, Licking or biting at the tail or anal area",medium,zoonotic,variation_12
Dog,Tapeworms,"Licking or biting at the tail or anal area, Weight loss / losing body condition, Scooting the rear end along the ground, Vomiting entire tapeworms, Vomiting entire tapeworms, Scooting the rear end along the ground, Licking or biting at the tail or anal area",medium,zoonotic,variation_13
Dog,Tapeworms,"Possible intestinal blockage, Visible worm segments in stool or stuck in fur near the anus, Weight loss / losing body condition",medium,zoonotic,variation_14
Dog,Tapeworms,"Visible worm segments in stool or stuck in fur near the anus, Possible intestinal blockage, Possible intestinal blockage, Weight loss / losing body condition",medium,zoonotic,variation_15
Dog,Tapeworms,"Licking or biting at the tail or anal area, Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus",medium,zoonotic,variation_16
Dog,Tapeworms,"Visible worm segments in stool or stuck in fur near the anus, Vomiting entire tapeworms, Licking or biting at the tail or anal area, Scooting the rear end along the ground, Possible intestinal blockage, Scooting the rear end along the ground, Licking or biting at the tail or anal area",medium,zoonotic,variation_17
Dog,Tapeworms,"Vomiting entire tapeworms, Licking or biting at the tail or anal area, Vomiting entire tapeworms",medium,zoonotic,variation_18
Dog,Tapeworms,"Visible worm segments in stool or stuck in fur near the anus, Weight loss / losing body condition, Weight loss / losing body condition, Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus, Possible intestinal blockage",medium,zoonotic,variation_19
Dog,Tapeworms,"Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus, Possible intestinal blockage, Scooting the rear end along the ground, Weight loss / losing body condition",medium,zoonotic,variation_20
Dog,Tapeworms,"Weight loss / losing body condition, Possible intestinal blockage, Licking or biting at the tail or anal area, Licking or biting at the tail or anal area",medium,zoonotic,variation_21
Dog,Tapeworms,"Weight loss / losing body condition, Weight loss / losing body condition, Visible worm segments in stool or stuck in fur near the anus",medium,zoonotic,variation_22
Dog,Tapeworms,"Possible intestinal blockage, Vomiting entire tapeworms, Visible worm segments in stool or stuck in fur near the anus, Visible worm segments in stool or stuck in fur near the anus, Vomiting entire tapeworms",medium,zoonotic,variation_23
Dog,Tapeworms,"Visible worm segments in stool or stuck in fur near the anus, Scooting the rear end along the ground, Scooting the rear end along the ground, Visible worm segments in stool or stuck in fur near the anus, Licking or biting at the tail or anal area",medium,zoonotic,variation_24
Dog,Tapeworms,"Vomiting entire tapeworms, Weight loss / losing body condition, Weight loss / losing body condition, Scooting the rear end along the ground, Vomiting entire tapeworms, Scooting the rear end along the ground, Licking or biting at the tail or anal area",medium,zoonotic,variation_25
Dog,Tapeworms,"Visible worm segments in stool or stuck in fur near the anus, Possible intestinal blockage, Weight loss / losing body condition, Vomiting entire tapeworms, Scooting the rear end along the ground, Licking or biting at the tail or anal area",medium,zoonotic,variation_26
Dog,Tapeworms,"Possible intestinal blockage, Possible intestinal blockage, Scooting the rear end along the ground",medium,zoonotic,variation_27
Dog,Tapeworms,"Possible intestinal blockage, Licking or biting at the tail or anal area, Scooting the rear end along the ground",medium,zoonotic,variation_28
Dog,Tapeworms,"Weight loss / losing body condition, Possible intestinal blockage, Visible worm segments in stool or stuck in fur near the anus, Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus, Possible intestinal blockage, Scooting the rear end along the ground",medium,zoonotic,variation_29
Dog,Tapeworms,"Vomiting entire tapeworms, Possible intestinal blockage, Licking or biting at the tail or anal area, Visible worm segments in stool or stuck in fur near the anus, Weight loss / losing body condition",medium,zoonotic,variation_30
Dog,Whipworms,"Anemia / pale gums and low energy, Dehydration / dry gums and sunken eyes, Electrolyte imbalances (high potassium",medium,zoonotic,variation_1
Dog,Whipworms,"sometimes with bright red blood or mucus, Weight loss / losing body condition, Dehydration / dry gums and sunken eyes, Diarrhea, Anemia / pale gums and low energy, low sodium) causing weakness or lethargy, Weight loss / losing body condition",medium,zoonotic,variation_2
Dog,Whipworms,"Weight loss / losing body condition, low sodium) causing weakness or lethargy, sometimes with bright red blood or mucus, Occasional visible small thread-like worms in stool, low sodium) causing weakness or lethargy, Anemia / pale gums and low energy, Occasional visible small thread-like worms in stool",medium,zoonotic,variation_3
Dog,Whipworms,"Anemia / pale gums and low energy, Weight loss / losing body condition, sometimes with bright red blood or mucus, Dehydration / dry gums and sunken eyes, Diarrhea, Electrolyte imbalances (high potassium",medium,zoonotic,variation_4
Dog,Whipworms,"Electrolyte imbalances (high potassium, Diarrhea, Occasional visible small thread-like worms in stool",medium,zoonotic,variation_5
Dog,Whipworms,"Weight loss / losing body condition, sometimes with bright red blood or mucus, low sodium) causing weakness or lethargy, Electrolyte imbalances (high potassium, Diarrhea, sometimes with bright red blood or mucus",medium,zoonotic,variation_6
Dog,Whipworms,"Dehydration / dry gums and sunken eyes, Electrolyte imbalances (high potassium, sometimes with bright red blood or mucus, Electrolyte imbalances (high potassium, Dehydration / dry gums and sunken eyes, Weight loss / losing body condition",medium,zoonotic,variation_7
Dog,Whipworms,"low sodium) causing weakness or lethargy, Weight loss / losing body condition, low sodium) causing weakness or lethargy, sometimes with bright red blood or mucus, Weight loss / losing body condition",medium,zoonotic,variation_8
Dog,Whipworms,"Electrolyte imbalances (high potassium, Occasional visible small thread-like worms in stool, sometimes with bright red blood or mucus, low sodium) causing weakness or lethargy",medium,zoonotic,variation_9
Dog,Whipworms,"Diarrhea, Occasional visible small thread-like worms in stool, Electrolyte imbalances (high potassium, Anemia / pale gums and low energy, sometimes with bright red blood or mucus, Weight loss / losing body condition",medium,zoonotic,variation_10
Dog,Whipworms,"Weight loss / losing body condition, Occasional visible small thread-like worms in stool, Diarrhea, Occasional visible small thread-like worms in stool, Diarrhea",medium,zoonotic,variation_11
Dog,Whipworms,"Occasional visible small thread-like worms in stool, Electrolyte imbalances (high potassium, Dehydration / dry gums and sunken eyes, mild lethargy, low sodium) causing weakness or lethargy, Anemia / pale gums and low energy",medium,zoonotic,variation_12
Dog,Whipworms,"Electrolyte imbalances (high potassium, sometimes with bright red blood or mucus, Occasional visible small thread-like worms in stool, Weight loss / losing body condition, Weight loss / losing body condition",medium,zoonotic,variation_13
Dog,Whipworms,"Anemia / pale gums and low energy, Dehydration / dry gums and sunken eyes, Electrolyte imbalances (high potassium, lethargy and weakness, Weight loss / losing body condition",medium,zoonotic,variation_14
Dog,Whipworms,"sometimes with bright red blood or mucus, Weight loss / losing body condition, low sodium) causing weakness or lethargy, Occasional visible small thread-like worms in stool",medium,zoonotic,variation_15
Dog,Whipworms,"Anemia / pale gums and low energy, Anemia / pale gums and low energy, low sodium) causing weakness or lethargy, sometimes with bright red blood or mucus, Weight loss / losing body condition, Dehydration / dry gums and sunken eyes, low sodium) causing weakness or lethargy",medium,zoonotic,variation_16
Dog,Whipworms,"low sodium) causing weakness or lethargy, Electrolyte imbalances (high potassium, Occasional visible small thread-like worms in stool, Dehydration / dry gums and sunken eyes, Electrolyte imbalances (high potassium",medium,zoonotic,variation_17
Dog,Whipworms,"Occasional visible small thread-like worms in stool, Occasional visible small thread-like worms in stool, Electrolyte imbalances (high potassium, Anemia / pale gums and low energy, Diarrhea, Electrolyte imbalances (high potassium, Weight loss / losing body condition",medium,zoonotic,variation_18
Dog,Whipworms,"lethargy and weakness, Diarrhea, Diarrhea, low sodium) causing weakness or lethargy, Occasional visible small thread-like worms in stool",medium,zoonotic,variation_19
Dog,Whipworms,"Electrolyte imbalances (high potassium, Dehydration / dry gums and sunken eyes, Occasional visible small thread-like worms in stool, Weight loss / losing body condition, extreme lethargy",medium,zoonotic,variation_20
Dog,Whipworms,"sometimes with bright red blood or mucus, sometimes with bright red blood or mucus, Diarrhea, Dehydration / dry gums and sunken eyes",medium,zoonotic,variation_21
Dog,Whipworms,"Anemia / pale gums and low energy, Weight loss / losing body condition, Dehydration / dry gums and sunken eyes, Occasional visible small thread-like worms in stool, Diarrhea, sometimes with bright red blood or mucus, low sodium) causing weakness or lethargy",medium,zoonotic,variation_22
Dog,Whipworms,"Electrolyte imbalances (high potassium, Anemia / pale gums and low energy, Anemia / pale gums and low energy",medium,zoonotic,variation_23
Dog,Whipworms,"low sodium) causing weakness or lethargy, Diarrhea, Anemia / pale gums and low energy, Weight loss / losing body condition, Diarrhea, Weight loss / losing body condition, Electrolyte imbalances (high potassium",medium,zoonotic,variation_24
Dog,Whipworms,"Anemia / pale gums and low energy, Weight loss / losing body condition, low sodium) causing weakness or lethargy",medium,zoonotic,variation_25
Dog,Whipworms,"sometimes with bright red blood or mucus, Electrolyte imbalances (high potassium, Electrolyte imbalances (high potassium, Anemia / pale gums and low energy",medium,zoonotic,variation_26
Dog,Whipworms,"Dehydration / dry gums and sunken eyes, Weight loss / losing body condition, Electrolyte imbalances (high potassium, Occasional visible small thread-like worms in stool, Electrolyte imbalances (high potassium, Weight loss / losing body condition",medium,zoonotic,variation_27
Dog,Whipworms,"Weight loss / losing body condition, Occasional visible small thread-like worms in stool, Anemia / pale gums and low energy",medium,zoonotic,variation_28
Dog,Whipworms,"Diarrhea, low sodium) causing weakness or lethargy, sometimes with bright red blood or mucus, Dehydration / dry gums and sunken eyes, Electrolyte imbalances (high potassium",medium,zoonotic,variation_29
Dog,Whipworms,"sometimes with bright red blood or mucus, Electrolyte imbalances (high potassium, Anemia / pale gums and low energy",medium,zoonotic,variation_30
Dog,Canine Enteric Coronavirus,"Loss of appetite / not eating, sometimes bloody, Feverish / high body temperature, Abdominal pain / bloating or tenderness, sometimes bloody",medium,yes,variation_1
Dog,Canine Enteric Coronavirus,"Lethargic / very low energy, Diarrhea, Loss of appetite / not eating, Feverish / high body temperature",medium,yes,variation_2
Dog,Canine Enteric Coronavirus,"Abdominal pain / bloating or tenderness, Loss of appetite / not eating, sometimes bloody, Dehydration / dry gums and sunken eyes, Abdominal pain / bloating or tenderness, Feverish / high body temperature",medium,yes,variation_3
Dog,Canine Enteric Coronavirus,"Seizures, Lethargic / very low energy, Seizures, Vomiting / frequent regurgitation, selective eating",medium,yes,variation_4
Dog,Canine Enteric Coronavirus,"Dehydration / dry gums and sunken eyes, Vomiting / frequent regurgitation, Feverish / high body temperature, Seizures, Diarrhea, Vomiting / frequent regurgitation, Abdominal pain / bloating or tenderness",medium,yes,variation_5
Dog,Canine Enteric Coronavirus,"severe pain, sometimes bloody, Seizures, Feverish / high body temperature",medium,yes,variation_6
Dog,Canine Enteric Coronavirus,"Dehydration / dry gums and sunken eyes, Seizures, Seizures",medium,yes,variation_7
Dog,Canine Enteric Coronavirus,"signs of discomfort, Abdominal pain / bloating or tenderness, Lethargic / very low energy, Loss of appetite / not eating, sometimes bloody, Diarrhea, Diarrhea",medium,yes,variation_8
Dog,Canine Enteric Coronavirus,"Diarrhea, Lethargic / very low energy, Diarrhea, Vomiting / frequent regurgitation, Vomiting / frequent regurgitation, Dehydration / dry gums and sunken eyes",medium,yes,variation_9
Dog,Canine Enteric Coronavirus,"Abdominal pain / bloating or tenderness, Feverish / high body temperature, Seizures, sometimes bloody, Feverish / high body temperature, sometimes bloody, reduced appetite",medium,yes,variation_10
Dog,Canine Enteric Coronavirus,"Lethargic / very low energy, intermittent fever, intermittent fever, Dehydration / dry gums and sunken eyes, Seizures, Abdominal pain / bloating or tenderness",medium,yes,variation_11
Dog,Canine Enteric Coronavirus,"Seizures, Abdominal pain / bloating or tenderness, Abdominal pain / bloating or tenderness",medium,yes,variation_12
Dog,Canine Enteric Coronavirus,"Dehydration / dry gums and sunken eyes, Feverish / high body temperature, Seizures, Abdominal pain / bloating or tenderness, sometimes bloody, Vomiting / frequent regurgitation, Seizures",medium,yes,variation_13
Dog,Canine Enteric Coronavirus,"Feverish / high body temperature, Vomiting / frequent regurgitation, Vomiting / frequent regurgitation, sometimes bloody, Lethargic / very low energy, Diarrhea, Loss of appetite / not eating",medium,yes,variation_14
Dog,Canine Enteric Coronavirus,"Diarrhea, Feverish / high body temperature, Lethargic / very low energy, Dehydration / dry gums and sunken eyes, Diarrhea, Feverish / high body temperature, Abdominal pain / bloating or tenderness",medium,yes,variation_15
Dog,Canine Enteric Coronavirus,"Lethargic / very low energy, sometimes bloody, reduced appetite, Dehydration / dry gums and sunken eyes, Vomiting / frequent regurgitation, Abdominal pain / bloating or tenderness, selective eating",medium,yes,variation_16
Dog,Canine Enteric Coronavirus,"Vomiting / frequent regurgitation, Lethargic / very low energy, Dehydration / dry gums and sunken eyes, sometimes bloody, Seizures, Seizures, Dehydration / dry gums and sunken eyes",medium,yes,variation_17
Dog,Canine Enteric Coronavirus,"Seizures, Diarrhea, Feverish / high body temperature, selective eating, Loss of appetite / not eating, Abdominal pain / bloating or tenderness, Vomiting / frequent regurgitation",medium,yes,variation_18
Dog,Canine Enteric Coronavirus,"Lethargic / very low energy, fever that comes and goes, sometimes bloody, Diarrhea, Vomiting / frequent regurgitation",medium,yes,variation_19
Dog,Canine Enteric Coronavirus,"sometimes bloody, Feverish / high body temperature, sometimes bloody, fever above 40°C",medium,yes,variation_20
Dog,Canine Enteric Coronavirus,"Abdominal pain / bloating or tenderness, Dehydration / dry gums and sunken eyes, Lethargic / very low energy, Loss of appetite / not eating, Seizures, Dehydration / dry gums and sunken eyes",medium,yes,variation_21
Dog,Canine Enteric Coronavirus,"Dehydration / dry gums and sunken eyes, Abdominal pain / bloating or tenderness, Diarrhea, Lethargic / very low energy, Lethargic / very low energy, Diarrhea",medium,yes,variation_22
Dog,Canine Enteric Coronavirus,"Dehydration / dry gums and sunken eyes, Vomiting / frequent regurgitation, sometimes bloody, Vomiting / frequent regurgitation, complete loss of appetite",medium,yes,variation_23
Dog,Canine Enteric Coronavirus,"sometimes bloody, high fever, Dehydration / dry gums and sunken eyes, Seizures, sometimes bloody, Vomiting / frequent regurgitation",medium,yes,variation_24
Dog,Canine Enteric Coronavirus,"sometimes bloody, Feverish / high body temperature, Dehydration / dry gums and sunken eyes, Vomiting / frequent regurgitation, sometimes bloody",medium,yes,variation_25
Dog,Canine Enteric Coronavirus,"Feverish / high body temperature, Abdominal pain / bloating or tenderness, Feverish / high body temperature, Seizures, Vomiting / frequent regurgitation",medium,yes,variation_26
Dog,Canine Enteric Coronavirus,"Vomiting / frequent regurgitation, Diarrhea, Lethargic / very low energy, sometimes bloody, Diarrhea, Feverish / high body temperature, Seizures",medium,yes,variation_27
Dog,Canine Enteric Coronavirus,"Abdominal pain / bloating or tenderness, Lethargic / very low energy, pain on touch",medium,yes,variation_28
Dog,Canine Enteric Coronavirus,"Feverish / high body temperature, sometimes bloody, Diarrhea, Dehydration / dry gums and sunken eyes, Seizures, Diarrhea",medium,yes,variation_29
Dog,Canine Enteric Coronavirus,"Abdominal pain / bloating or tenderness, Feverish / high body temperature, Loss of appetite / not eating, Vomiting / frequent regurgitation",medium,yes,variation_30
Dog,Canine respiratory coronavirus,"Gagging or regurgitating after coughing, Runny or congested nose, clear discharge",medium,yes,variation_1
Dog,Canine respiratory coronavirus,"Feverish / high body temperature, Lethargic / very low energy, Watery or pus-like eye discharge, Labored or difficulty breathing, Gagging or regurgitating after coughing, Watery or pus-like eye discharge, Runny or congested nose",medium,yes,variation_2
Dog,Canine respiratory coronavirus,"fever above 40°C, Lethargic / very low energy, Frequent sneezing, Watery or pus-like eye discharge, Loss of appetite / not eating, Lethargic / very low energy",medium,yes,variation_3
Dog,Canine respiratory coronavirus,"Lethargic / very low energy, Runny or congested nose, Runny or congested nose, Lethargic / very low energy",medium,yes,variation_4
Dog,Canine respiratory coronavirus,"Gagging or regurgitating after coughing, Loss of appetite / not eating, shallow breathing, Feverish / high body temperature, Frequent sneezing, Frequent sneezing, high fever",medium,yes,variation_5
Dog,Canine respiratory coronavirus,"Lethargic / very low energy, Feverish / high body temperature, Watery or pus-like eye discharge, Feverish / high body temperature, Runny or congested nose, Loss of appetite / not eating",medium,yes,variation_6
Dog,Canine respiratory coronavirus,"Loss of appetite / not eating, Feverish / high body temperature, fever above 40°C",medium,yes,variation_7
Dog,Canine respiratory coronavirus,"Feverish / high body temperature, Feverish / high body temperature, Lethargic / very low energy",medium,yes,variation_8
Dog,Canine respiratory coronavirus,"Runny or congested nose, Loss of appetite / not eating, Loss of appetite / not eating, Gagging or regurgitating after coughing, Persistent coughing, Labored or difficulty breathing",medium,yes,variation_9
Dog,Canine respiratory coronavirus,"Lethargic / very low energy, Runny or congested nose, Loss of appetite / not eating, Lethargic / very low energy, Watery or pus-like eye discharge, Persistent coughing, Persistent coughing",medium,yes,variation_10
Dog,Canine respiratory coronavirus,"Loss of appetite / not eating, Labored or difficulty breathing, Labored or difficulty breathing, Lethargic / very low energy, Gagging or regurgitating after coughing, reduced appetite",medium,yes,variation_11
Dog,Canine respiratory coronavirus,"Labored or difficulty breathing, Runny or congested nose, Persistent coughing, Watery or pus-like eye discharge",medium,yes,variation_12
Dog,Canine respiratory coronavirus,"Loss of appetite / not eating, Persistent coughing, Runny or congested nose",medium,yes,variation_13
