species,disease,symptoms,urgency,contagious,source
Dog,Canine Distemper,"persistent cough, watery eyes with discharge, loss of appetite, thick yellow-green nasal discharge, vomiting and diarrhea, high fever",high,yes,variation_2
Dog,Canine Distemper,"thick yellow-green nasal discharge, watery eyes with discharge, vomiting and diarrhea, loss of appetite, lethargy and depression, high fever, persistent cough",high,yes,variation_3
Dog,Canine Distemper,"loss of appetite, vomiting and diarrhea, persistent cough, thick yellow-green nasal discharge",high,yes,variation_4
Dog,Canine Distemper,"persistent cough, lethargy and depression, thick yellow-green nasal discharge, vomiting and diarrhea, high fever, watery eyes with discharge",high,yes,variation_5
Dog,Canine Distemper,"vomiting and diarrhea, watery eyes with discharge, lethargy and depression, high fever",high,yes,variation_6
Dog,Canine Distemper,"watery eyes with discharge, loss of appetite, vomiting and diarrhea, high fever",high,yes,variation_7
Dog,Canine Distemper,"persistent cough, high fever, vomiting and diarrhea, watery eyes with discharge, thick yellow-green nasal discharge",high,yes,variation_8
Dog,Canine Distemper,"loss of appetite, lethargy and depression, watery eyes with discharge, thick yellow-green nasal discharge, vomiting and diarrhea",high,yes,variation_9
Dog,Canine Distemper,"lethargy and depression, loss of appetite, intermittent fever, persistent cough, watery eyes with discharge",high,yes,variation_10
Dog,Canine Distemper,"high fever, vomiting and diarrhea, severe weakness, persistent cough, loss of appetite, green discharge",high,yes,variation_11
Dog,Canine Distemper,"lethargy and depression, loss of appetite, thick yellow-green nasal discharge",high,yes,variation_12
Dog,Canine Distemper,"vomiting and diarrhea, thick yellow-green nasal discharge, persistent cough",high,yes,variation_13
Dog,Canine Distemper,"lethargy and depression, vomiting and diarrhea, loss of appetite, fever above 40°C, thick yellow-green nasal discharge, persistent cough",high,yes,variation_14
Dog,Canine Distemper,"lethargy and depression, high fever, loss of appetite",high,yes,variation_15
Dog,Canine Distemper,"watery eyes with discharge, vomiting and diarrhea, loss of appetite, thick yellow-green nasal discharge, fever above 40°C, lethargy and depression, persistent cough",high,yes,variation_16
Dog,Canine Distemper,"high fever, vomiting and diarrhea, thick yellow-green nasal discharge, lethargy and depression, loss of appetite, watery eyes with discharge, persistent cough",high,yes,variation_17
Dog,Canine Distemper,"thick yellow-green nasal discharge, vomiting and diarrhea, high fever, complete loss of appetite, watery eyes with discharge, persistent cough, severe weakness",high,yes,variation_18
Dog,Canine Distemper,"loss of appetite, mild fever, watery eyes with discharge, vomiting and diarrhea, persistent cough, lethargy and depression",high,yes,variation_19
Dog,Canine Distemper,"fever that comes and goes, persistent cough, vomiting and diarrhea",high,yes,variation_20
Dog,Canine Distemper,"thick yellow-green nasal discharge, severe weakness, mild fever",high,yes,variation_21
Dog,Canine Distemper,"thick yellow-green nasal discharge, persistent cough, watery eyes with discharge, high fever, loss of appetite, vomiting and diarrhea",high,yes,variation_22
Dog,Canine Distemper,"lethargy and depression, vomiting and diarrhea, watery eyes with discharge",high,yes,variation_23
Dog,Canine Distemper,"yellow discharge, watery eyes with discharge, vomiting and diarrhea, high fever, loss of appetite, lethargy and depression",high,yes,variation_24
Dog,Canine Distemper,"persistent cough, extreme lethargy, watery eyes with discharge, vomiting and diarrhea, refusing to eat, thick yellow-green nasal discharge",high,yes,variation_25
Dog,Canine Distemper,"thick yellow-green nasal discharge, persistent cough, fever above 40°C, lethargy and depression",high,yes,variation_26
Dog,Canine Distemper,"vomiting and diarrhea, persistent cough, high fever, reduced appetite, watery eyes with discharge",high,yes,variation_27
Dog,Canine Distemper,"persistent cough, thick yellow-green nasal discharge, loss of appetite, intermittent fever, green discharge, lethargy and depression, vomiting and diarrhea",high,yes,variation_28
Dog,Canine Distemper,"high fever, selective eating, thick yellow-green nasal discharge, persistent cough, lethargy and depression, vomiting and diarrhea",high,yes,variation_29
Dog,Canine Distemper,"watery eyes with discharge, persistent cough, vomiting and diarrhea, lethargy and depression, high fever",high,yes,variation_30
Dog,Tick Fever (Ehrlichiosis),"lethargy and weakness, high fever that comes and goes, swollen lymph nodes",high,no,variation_1
Dog,Tick Fever (Ehrlichiosis),"bleeding from nose or gums, high fever that comes and goes, loss of appetite, pale gums, pain on touch, lethargy and weakness, swollen lymph nodes",high,no,variation_2
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, intermittent fever, loss of appetite, swollen lymph nodes, bleeding from nose or gums, lethargy and weakness, pale gums",high,no,variation_3
Dog,Tick Fever (Ehrlichiosis),"lethargy and weakness, high fever that comes and goes, loss of appetite, pale gums, swollen lymph nodes, joint pain and stiffness",high,no,variation_4
Dog,Tick Fever (Ehrlichiosis),"swollen lymph nodes, pale gums, loss of appetite",high,no,variation_5
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, loss of appetite, swollen lymph nodes, pale gums, high fever that comes and goes",high,no,variation_6
Dog,Tick Fever (Ehrlichiosis),"loss of appetite, fever that comes and goes, lethargy and weakness, swollen lymph nodes, joint pain and stiffness, pale gums",high,no,variation_7
Dog,Tick Fever (Ehrlichiosis),"pale gums, lethargy and weakness, bleeding from nose or gums, joint pain and stiffness, loss of appetite, fever that comes and goes, swollen lymph nodes",high,no,variation_8
Dog,Tick Fever (Ehrlichiosis),"swollen lymph nodes, loss of appetite, high fever that comes and goes, bleeding from nose or gums, signs of discomfort, lethargy and weakness",high,no,variation_9
Dog,Tick Fever (Ehrlichiosis),"high fever that comes and goes, loss of appetite, bleeding from nose or gums, joint pain and stiffness, lethargy and weakness",high,no,variation_10
Dog,Tick Fever (Ehrlichiosis),"selective eating, swollen lymph nodes, obvious pain, pale gums, high fever that comes and goes",high,no,variation_11
Dog,Tick Fever (Ehrlichiosis),"swollen lymph nodes, loss of appetite, lethargy and weakness, high fever that comes and goes, severe pain, pale gums",high,no,variation_12
Dog,Tick Fever (Ehrlichiosis),"swollen lymph nodes, pale gums, high fever, joint pain and stiffness, loss of appetite, bleeding from nose or gums, lethargy and weakness",high,no,variation_13
Dog,Tick Fever (Ehrlichiosis),"high fever, swollen lymph nodes, loss of appetite",high,no,variation_14
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, bleeding from nose or gums, pale gums, loss of appetite, lethargy and weakness, high fever that comes and goes, swollen lymph nodes",high,no,variation_15
Dog,Tick Fever (Ehrlichiosis),"pale gums, swollen lymph nodes, lethargy and weakness, high fever that comes and goes, complete loss of appetite",high,no,variation_16
Dog,Tick Fever (Ehrlichiosis),"high fever that comes and goes, pale gums, lethargy and weakness, swollen lymph nodes, bleeding from nose or gums, severe pain, loss of appetite",high,no,variation_17
Dog,Tick Fever (Ehrlichiosis),"signs of discomfort, selective eating, lethargy and weakness, swollen lymph nodes, intermittent fever",high,no,variation_18
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, pale gums, swollen lymph nodes",high,no,variation_19
Dog,Tick Fever (Ehrlichiosis),"bleeding from nose or gums, lethargy and weakness, swollen lymph nodes, pale gums, high fever that comes and goes",high,no,variation_20
Dog,Tick Fever (Ehrlichiosis),"pale gums, joint pain and stiffness, high fever that comes and goes",high,no,variation_21
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, complete loss of appetite, severe weakness, pale gums, bleeding from nose or gums, swollen lymph nodes",high,no,variation_22
Dog,Tick Fever (Ehrlichiosis),"loss of appetite, bleeding from nose or gums, lethargy and weakness, joint pain and stiffness, high fever that comes and goes",high,no,variation_23
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, high fever that comes and goes, lethargy and weakness, bleeding from nose or gums, pale gums",high,no,variation_24
Dog,Tick Fever (Ehrlichiosis),"bleeding from nose or gums, complete loss of appetite, high fever that comes and goes, joint pain and stiffness, swollen lymph nodes, lethargy and weakness, pale gums",high,no,variation_25
Dog,Tick Fever (Ehrlichiosis),"pale gums, lethargy and weakness, swollen lymph nodes, bleeding from nose or gums, mild pain, loss of appetite",high,no,variation_26
Dog,Tick Fever (Ehrlichiosis),"joint pain and stiffness, pale gums, high fever that comes and goes, bleeding from nose or gums, loss of appetite, swollen lymph nodes",high,no,variation_27
Dog,Tick Fever (Ehrlichiosis),"bleeding from nose or gums, joint pain and stiffness, severe weakness, refusing to eat, pale gums",high,no,variation_28
Dog,Tick Fever (Ehrlichiosis),"swollen lymph nodes, high fever that comes and goes, joint pain and stiffness",high,no,variation_29
Dog,Tick Fever (Ehrlichiosis),"bleeding from nose or gums, swollen lymph nodes, high fever that comes and goes, loss of appetite, pale gums, mild lethargy",high,no,variation_30
Dog,Mange (Scabies),"intense itching especially at night, unpleasant skin odor, hair loss starting at ears and elbows, secondary bacterial skin infections, thick crusty skin lesions",medium,yes,variation_1
Dog,Mange (Scabies),"hair loss starting at ears and elbows, unpleasant skin odor, restlessness due to itching, secondary bacterial skin infections, thick crusty skin lesions",medium,yes,variation_2
Dog,Mange (Scabies),"red inflamed skin, intense itching especially at night, hair loss starting at ears and elbows, unpleasant skin odor, secondary bacterial skin infections",medium,yes,variation_3
Dog,Mange (Scabies),"thick crusty skin lesions, secondary bacterial skin infections, intense itching especially at night, restlessness due to itching, unpleasant skin odor",medium,yes,variation_4
Dog,Mange (Scabies),"unpleasant skin odor, intense itching especially at night, hair loss starting at ears and elbows, restlessness due to itching, red inflamed skin",medium,yes,variation_5
Dog,Mange (Scabies),"hair loss starting at ears and elbows, unpleasant skin odor, red inflamed skin, thick crusty skin lesions, restlessness due to itching, secondary bacterial skin infections",medium,yes,variation_6
Dog,Mange (Scabies),"red inflamed skin, thick crusty skin lesions, restlessness due to itching, secondary bacterial skin infections, hair loss starting at ears and elbows",medium,yes,variation_7
Dog,Mange (Scabies),"unpleasant skin odor, red inflamed skin, restlessness due to itching, thick crusty skin lesions, hair loss starting at ears and elbows",medium,yes,variation_8
Dog,Mange (Scabies),"red inflamed skin, unpleasant skin odor, thick crusty skin lesions, hair loss starting at ears and elbows, intense itching especially at night",medium,yes,variation_9
Dog,Mange (Scabies),"hair loss starting at ears and elbows, red inflamed skin, thick crusty skin lesions, intense itching especially at night, restlessness due to itching, unpleasant skin odor, secondary bacterial skin infections",medium,yes,variation_10
Dog,Mange (Scabies),"red inflamed skin, restlessness due to itching, thick crusty skin lesions, secondary bacterial skin infections",medium,yes,variation_11
Dog,Mange (Scabies),"thick crusty skin lesions, intense itching especially at night, restlessness due to itching, red inflamed skin, secondary bacterial skin infections",medium,yes,variation_12
Dog,Mange (Scabies),"thick crusty skin lesions, unpleasant skin odor, secondary bacterial skin infections, hair loss starting at ears and elbows, red inflamed skin, intense itching especially at night",medium,yes,variation_13
Dog,Mange (Scabies),"hair loss starting at ears and elbows, red inflamed skin, unpleasant skin odor, secondary bacterial skin infections, restlessness due to itching",medium,yes,variation_14
Dog,Mange (Scabies),"intense itching especially at night, thick crusty skin lesions, secondary bacterial skin infections, hair loss starting at ears and elbows",medium,yes,variation_15
Dog,Mange (Scabies),"thick crusty skin lesions, secondary bacterial skin infections, hair loss starting at ears and elbows, restlessness due to itching, intense itching especially at night, red inflamed skin, unpleasant skin odor",medium,yes,variation_16
Dog,Mange (Scabies),"thick crusty skin lesions, secondary bacterial skin infections, red inflamed skin",medium,yes,variation_17
Dog,Mange (Scabies),"restlessness due to itching, unpleasant skin odor, thick crusty skin lesions",medium,yes,variation_18
Dog,Mange (Scabies),"hair loss starting at ears and elbows, secondary bacterial skin infections, red inflamed skin, unpleasant skin odor, intense itching especially at night, restlessness due to itching",medium,yes,variation_19
Dog,Mange (Scabies),"thick crusty skin lesions, intense itching especially at night, unpleasant skin odor, secondary bacterial skin infections",medium,yes,variation_20
Dog,Mange (Scabies),"unpleasant skin odor, thick crusty skin lesions, secondary bacterial skin infections, red inflamed skin",medium,yes,variation_21
Dog,Mange (Scabies),"red inflamed skin, unpleasant skin odor, secondary bacterial skin infections, thick crusty skin lesions, intense itching especially at night, restlessness due to itching, hair loss starting at ears and elbows",medium,yes,variation_22
Dog,Mange (Scabies),"intense itching especially at night, restlessness due to itching, secondary bacterial skin infections, red inflamed skin, hair loss starting at ears and elbows",medium,yes,variation_23
Dog,Mange (Scabies),"restlessness due to itching, red inflamed skin, secondary bacterial skin infections, hair loss starting at ears and elbows, intense itching especially at night, unpleasant skin odor, thick crusty skin lesions",medium,yes,variation_24
Dog,Mange (Scabies),"red inflamed skin, restlessness due to itching, intense itching especially at night, hair loss starting at ears and elbows, secondary bacterial skin infections, thick crusty skin lesions",medium,yes,variation_25
Dog,Mange (Scabies),"thick crusty skin lesions, unpleasant skin odor, hair loss starting at ears and elbows, red inflamed skin, secondary bacterial skin infections",medium,yes,variation_26
Dog,Mange (Scabies),"secondary bacterial skin infections, red inflamed skin, intense itching especially at night, hair loss starting at ears and elbows, restlessness due to itching, unpleasant skin odor, thick crusty skin lesions",medium,yes,variation_27
Dog,Mange (Scabies),"unpleasant skin odor, hair loss starting at ears and elbows, thick crusty skin lesions, intense itching especially at night, secondary bacterial skin infections, red inflamed skin, restlessness due to itching",medium,yes,variation_28
Dog,Mange (Scabies),"intense itching especially at night, red inflamed skin, hair loss starting at ears and elbows, unpleasant skin odor, thick crusty skin lesions, secondary bacterial skin infections, restlessness due to itching",medium,yes,variation_29
Dog,Mange (Scabies),"thick crusty skin lesions, red inflamed skin, hair loss starting at ears and elbows, intense itching especially at night, restlessness due to itching, secondary bacterial skin infections, unpleasant skin odor",medium,yes,variation_30
Dog,Rabies,"disorientation and confusion, aggression and irritability, seizures, fear of water, difficulty swallowing",emergency,zoonotic,variation_1
Dog,Rabies,"paralysis starting in hind legs, difficulty swallowing, excessive drooling and foaming at mouth",emergency,zoonotic,variation_2
Dog,Rabies,"seizures, difficulty swallowing, paralysis starting in hind legs, fear of water, aggression and irritability, excessive drooling and foaming at mouth, disorientation and confusion",emergency,zoonotic,variation_3
Dog,Rabies,"fear of water, disorientation and confusion, paralysis starting in hind legs, excessive drooling and foaming at mouth, seizures",emergency,zoonotic,variation_4
Dog,Rabies,"fear of water, paralysis starting in hind legs, seizures",emergency,zoonotic,variation_5
Dog,Rabies,"paralysis starting in hind legs, excessive drooling and foaming at mouth, difficulty swallowing, fear of water",emergency,zoonotic,variation_6
Dog,Rabies,"aggression and irritability, excessive drooling and foaming at mouth, difficulty swallowing",emergency,zoonotic,variation_7
Dog,Rabies,"paralysis starting in hind legs, fear of water, difficulty swallowing, aggression and irritability, disorientation and confusion",emergency,zoonotic,variation_8
Dog,Rabies,"paralysis starting in hind legs, difficulty swallowing, seizures, disorientation and confusion, excessive drooling and foaming at mouth",emergency,zoonotic,variation_9
Dog,Rabies,"aggression and irritability, difficulty swallowing, fear of water, paralysis starting in hind legs, seizures, disorientation and confusion, excessive drooling and foaming at mouth",emergency,zoonotic,variation_10
Dog,Rabies,"fear of water, disorientation and confusion, aggression and irritability, paralysis starting in hind legs, difficulty swallowing, seizures, excessive drooling and foaming at mouth",emergency,zoonotic,variation_11
Dog,Rabies,"disorientation and confusion, difficulty swallowing, fear of water, seizures, aggression and irritability",emergency,zoonotic,variation_12
Dog,Rabies,"difficulty swallowing, disorientation and confusion, seizures, fear of water, aggression and irritability, excessive drooling and foaming at mouth",emergency,zoonotic,variation_13
Dog,Rabies,"paralysis starting in hind legs, disorientation and confusion, aggression and irritability, excessive drooling and foaming at mouth, difficulty swallowing, seizures, fear of water",emergency,zoonotic,variation_14
Dog,Rabies,"disorientation and confusion, excessive drooling and foaming at mouth, difficulty swallowing, fear of water, seizures",emergency,zoonotic,variation_15
Dog,Rabies,"seizures, disorientation and confusion, aggression and irritability, paralysis starting in hind legs, difficulty swallowing, excessive drooling and foaming at mouth",emergency,zoonotic,variation_16
Dog,Rabies,"difficulty swallowing, seizures, aggression and irritability, excessive drooling and foaming at mouth, fear of water",emergency,zoonotic,variation_17
Dog,Rabies,"difficulty swallowing, fear of water, paralysis starting in hind legs, disorientation and confusion, seizures, excessive drooling and foaming at mouth",emergency,zoonotic,variation_18
Dog,Rabies,"excessive drooling and foaming at mouth, difficulty swallowing, seizures, disorientation and confusion, aggression and irritability",emergency,zoonotic,variation_19
Dog,Rabies,"paralysis starting in hind legs, disorientation and confusion, fear of water, aggression and irritability, seizures",emergency,zoonotic,variation_20
Dog,Rabies,"difficulty swallowing, aggression and irritability, paralysis starting in hind legs, excessive drooling and foaming at mouth, disorientation and confusion, fear of water, seizures",emergency,zoonotic,variation_21
Dog,Rabies,"paralysis starting in hind legs, aggression and irritability, fear of water",emergency,zoonotic,variation_22
Dog,Rabies,"excessive drooling and foaming at mouth, paralysis starting in hind legs, difficulty swallowing",emergency,zoonotic,variation_23
Dog,Rabies,"seizures, aggression and irritability, paralysis starting in hind legs, excessive drooling and foaming at mouth, difficulty swallowing, disorientation and confusion, fear of water",emergency,zoonotic,variation_24
Dog,Rabies,"excessive drooling and foaming at mouth, aggression and irritability, fear of water, difficulty swallowing, paralysis starting in hind legs",emergency,zoonotic,variation_25
Dog,Rabies,"paralysis starting in hind legs, aggression and irritability, difficulty swallowing, seizures",emergency,zoonotic,variation_26
Dog,Rabies,"fear of water, disorientation and confusion, excessive drooling and foaming at mouth, aggression and irritability",emergency,zoonotic,variation_27
Dog,Rabies,"fear of water, aggression and irritability, disorientation and confusion, excessive drooling and foaming at mouth",emergency,zoonotic,variation_28
Dog,Rabies,"difficulty swallowing, disorientation and confusion, fear of water, aggression and irritability",emergency,zoonotic,variation_29
Dog,Rabies,"difficulty swallowing, fear of water, disorientation and confusion, aggression and irritability, paralysis starting in hind legs, seizures, excessive drooling and foaming at mouth",emergency,zoonotic,variation_30
Dog,Ear Infections (Otitis),"foul odor from ears, head shaking and tilting, scratching at ears, discharge from ears (yellow, loss of balance, redness and swelling of ear canal",medium,no,variation_1
Dog,Ear Infections (Otitis),"redness and swelling of ear canal, scratching at ears, foul odor from ears, discharge from ears (yellow, head shaking and tilting, brown",medium,no,variation_2
Dog,Ear Infections (Otitis),"foul odor from ears, pain when ears are touched, or bloody), discharge from ears (yellow, brown",medium,no,variation_3
Dog,Ear Infections (Otitis),"scratching at ears, brown, or bloody), discharge from ears (yellow, head shaking and tilting",medium,no,variation_4
Dog,Ear Infections (Otitis),"or bloody), scratching at ears, discharge from ears (yellow, redness and swelling of ear canal, foul odor from ears, pain when ears are touched, brown",medium,no,variation_5
Dog,Ear Infections (Otitis),"loss of balance, redness and swelling of ear canal, head shaking and tilting",medium,no,variation_6
Dog,Ear Infections (Otitis),"pain when ears are touched, foul odor from ears, loss of balance, head shaking and tilting",medium,no,variation_7
Dog,Ear Infections (Otitis),"head shaking and tilting, pain when ears are touched, redness and swelling of ear canal, foul odor from ears, or bloody), discharge from ears (yellow, loss of balance",medium,no,variation_8
Dog,Ear Infections (Otitis),"head shaking and tilting, or bloody), foul odor from ears, redness and swelling of ear canal, discharge from ears (yellow",medium,no,variation_9
Dog,Ear Infections (Otitis),"head shaking and tilting, brown, scratching at ears, pain when ears are touched, or bloody), loss of balance",medium,no,variation_10
Dog,Ear Infections (Otitis),"head shaking and tilting, foul odor from ears, brown, scratching at ears, discharge from ears (yellow",medium,no,variation_11
Dog,Ear Infections (Otitis),"loss of balance, thick discharge, foul odor from ears",medium,no,variation_12
Dog,Ear Infections (Otitis),"loss of balance, brown, head shaking and tilting",medium,no,variation_13
Dog,Ear Infections (Otitis),"brown, discharge from ears (yellow, or bloody), head shaking and tilting, redness and swelling of ear canal",medium,no,variation_14
Dog,Ear Infections (Otitis),"loss of balance, pain when ears are touched, scratching at ears, foul odor from ears",medium,no,variation_15
Dog,Ear Infections (Otitis),"discharge from ears (yellow, foul odor from ears, mild pain",medium,no,variation_16
Dog,Ear Infections (Otitis),"foul odor from ears, head shaking and tilting, scratching at ears",medium,no,variation_17
Dog,Ear Infections (Otitis),"or bloody), head shaking and tilting, discharge from ears (yellow, pain when ears are touched, loss of balance",medium,no,variation_18
Dog,Ear Infections (Otitis),"brown, pain when ears are touched, foul odor from ears, redness and swelling of ear canal, scratching at ears, loss of balance",medium,no,variation_19
Dog,Ear Infections (Otitis),"head shaking and tilting, foul odor from ears, discharge from ears (yellow, or bloody), redness and swelling of ear canal",medium,no,variation_20
Dog,Ear Infections (Otitis),"scratching at ears, or bloody), brown, pain when ears are touched, loss of balance, redness and swelling of ear canal, foul odor from ears",medium,no,variation_21
Dog,Ear Infections (Otitis),"redness and swelling of ear canal, brown, pain when ears are touched, head shaking and tilting, yellow discharge, scratching at ears, foul odor from ears",medium,no,variation_22
Dog,Ear Infections (Otitis),"loss of balance, brown, foul odor from ears, or bloody), redness and swelling of ear canal, discharge from ears (yellow, head shaking and tilting",medium,no,variation_23
Dog,Ear Infections (Otitis),"or bloody), pain when ears are touched, loss of balance, redness and swelling of ear canal, foul odor from ears",medium,no,variation_24
Dog,Ear Infections (Otitis),"scratching at ears, pain on touch, foul odor from ears",medium,no,variation_25
Dog,Ear Infections (Otitis),"foul odor from ears, mild pain, loss of balance",medium,no,variation_26
Dog,Ear Infections (Otitis),"discharge from ears (yellow, scratching at ears, redness and swelling of ear canal, foul odor from ears",medium,no,variation_27
Dog,Ear Infections (Otitis),"discharge from ears (yellow, head shaking and tilting, brown, pain when ears are touched, redness and swelling of ear canal, or bloody)",medium,no,variation_28
Dog,Ear Infections (Otitis),"discharge from ears (yellow, redness and swelling of ear canal, pain when ears are touched, scratching at ears, brown, foul odor from ears",medium,no,variation_29
Dog,Ear Infections (Otitis),"foul odor from ears, scratching at ears, loss of balance, redness and swelling of ear canal, head shaking and tilting",medium,no,variation_30
Dog,Skin Allergies (Atopic Dermatitis),"red inflamed skin especially on paws and belly, constant scratching and licking, hair loss in patches, skin rashes and hot spots",medium,no,variation_1
Dog,Skin Allergies (Atopic Dermatitis),"ear infections, red inflamed skin especially on paws and belly, excessive paw licking and chewing, skin rashes and hot spots",medium,no,variation_2
Dog,Skin Allergies (Atopic Dermatitis),"constant scratching and licking, hair loss in patches, excessive paw licking and chewing, ear infections",medium,no,variation_3
Dog,Skin Allergies (Atopic Dermatitis),"excessive paw licking and chewing, hair loss in patches, ear infections",medium,no,variation_4
Dog,Skin Allergies (Atopic Dermatitis),"constant scratching and licking, red inflamed skin especially on paws and belly, excessive paw licking and chewing, hair loss in patches, ear infections, skin rashes and hot spots",medium,no,variation_5
Dog,Skin Allergies (Atopic Dermatitis),"ear infections, excessive paw licking and chewing, constant scratching and licking, red inflamed skin especially on paws and belly",medium,no,variation_6
Dog,Skin Allergies (Atopic Dermatitis),"ear infections, skin rashes and hot spots, constant scratching and licking, red inflamed skin especially on paws and belly, hair loss in patches",medium,no,variation_7
Dog,Skin Allergies (Atopic Dermatitis),"constant scratching and licking, ear infections, skin rashes and hot spots, excessive paw licking and chewing",medium,no,variation_8
Dog,Skin Allergies (Atopic Dermatitis),"ear infections, excessive paw licking and chewing, constant scratching and licking, skin rashes and hot spots, hair loss in patches",medium,no,variation_9
Dog,Skin Allergies (Atopic Dermatitis),"excessive paw licking and chewing, skin rashes and hot spots, red inflamed skin especially on paws and belly, ear infections",medium,no,variation_10
