species,disease,symptoms,urgency,contagious,source
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, swelling, stiffness",medium,no,structured_from_vet_verified
Dog,ACL Tear,"lameness, limping, stiffness, swelling",medium,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, lumps, lethargy",moderate,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, lumps",moderate,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, swelling",moderate,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, weakness",moderate,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, swelling, head_tilt",moderate,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, head_tilt",moderate,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, swelling, hiding",moderate,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, head_tilt",moderate,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, weakness",moderate,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, hiding, red_skin",moderate,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, hiding, loss_of_appetite",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, hiding, weakness",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, lethargy, loss_of_appetite, head_tilt, weakness",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, lumps, lethargy, loss_of_appetite",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, weakness, lethargy",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, head_tilt, swelling, loss_of_appetite",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, lethargy, swelling",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, red_skin, lumps, weakness",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, lethargy, red_skin, weakness, swelling",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, swelling, red_skin, hiding",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, head_tilt, red_skin, lumps",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, swelling, lethargy, hiding, red_skin, weakness",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, lethargy, red_skin, head_tilt",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, hiding, head_tilt, red_skin",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, weakness, lumps, hiding, lethargy",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, loss_of_appetite, weakness, head_tilt, lumps, hiding",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, red_skin, head_tilt, hiding",high,no,structured_from_vet_verified
Rabbit,Abscesses,"bumps, dental_issues, hiding, loss_of_appetite, swelling, lumps, weakness",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, loss_of_appetite, swelling, lethargy, lumps, weakness",high,no,structured_from_vet_verified
Turtle,Abscesses,"bumps, dental_issues, weakness, head_tilt, red_skin",high,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, skin_lesions",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, skin_lesions, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, limping, skin_lesions",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, limping, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, skin_lesions, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, skin_lesions, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, skin_lesions, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, limping, skin_lesions",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, scabs, skin_lesions",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, scabs, skin_lesions",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, scabs, skin_lesions, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs, limping",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, limping, skin_lesions, scabs",low,no,structured_from_vet_verified
Cat,Acne,"bumps, lameness, skin_lesions, scabs, limping",low,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, vomiting",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, vomiting, weight_loss",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, loss_of_appetite",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, loss_of_appetite, weakness",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, weakness",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, vomiting, loss_of_appetite",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, vomiting",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, vomiting, weakness",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, vomiting",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, weakness",moderate,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, weight_loss",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, lethargy, weakness",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, vomiting",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, loss_of_appetite",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, lethargy",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, lethargy, vomiting, weight_loss",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, loss_of_appetite, weight_loss",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, loss_of_appetite",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, lethargy",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, weakness, lethargy",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, weight_loss, vomiting, loss_of_appetite, weakness",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, weight_loss, vomiting",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, vomiting, lethargy",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weight_loss, weakness, lethargy, loss_of_appetite",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, weight_loss, loss_of_appetite, vomiting",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, vomiting, weakness, loss_of_appetite, lethargy, weight_loss",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, lethargy, loss_of_appetite, weight_loss, vomiting",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, lethargy, vomiting, loss_of_appetite, weight_loss, weakness",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, weakness, vomiting, lethargy",high,no,structured_from_vet_verified
Dog,Addison’s Disease,"diarrhea, increased_thirst, loss_of_appetite, lethargy, vomiting",high,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss",mild,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",moderate,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, weight_loss, tail_bobbing",severe,no,structured_from_vet_verified
Bird,Air sac mites / gapeworms,"difficulty_breathing, drooling, tail_bobbing, weight_loss",severe,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, weight_loss, limping",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lameness, gasping",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, gasping_at_surface, labored_breathing",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lameness",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, gasping, limping",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, gasping_at_surface",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lethargy",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, gasping_at_surface, limping",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, gasping_at_surface",moderate,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, labored_breathing, loss_of_appetite",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lethargy, labored_breathing",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, weight_loss, lethargy, labored_breathing",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lethargy, labored_breathing, gasping",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, weight_loss, lethargy, loss_of_appetite",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, labored_breathing, lameness, gasping_at_surface",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, labored_breathing, lameness, gasping",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, loss_of_appetite, lameness",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, weight_loss, gasping_at_surface",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, loss_of_appetite",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lethargy, lameness, loss_of_appetite, weight_loss, gasping_at_surface",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, weight_loss, labored_breathing, limping, gasping",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, lameness, lethargy, labored_breathing, weight_loss",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, loss_of_appetite, gasping_at_surface, lethargy",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, gasping_at_surface, lameness, gasping",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lethargy, labored_breathing, lameness",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, lethargy, gasping_at_surface, gasping, limping, weight_loss",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, gasping_at_surface, loss_of_appetite, gasping",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, gasping, lameness",emergency,no,structured_from_vet_verified
Fish,Ammonia Poisoning,"clamped_fins, gas, limping, loss_of_appetite, lameness, gasping, lethargy",emergency,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, stiffness",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, loss_of_appetite",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, fever",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, lethargy, loss_of_appetite",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, loss_of_appetite, limping",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, stiffness, seizures",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, vomiting, fever",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, fever, lameness",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, loss_of_appetite",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, vomiting",moderate,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, limping, vomiting",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, fever, lethargy",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, loss_of_appetite, vomiting, limping",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, loss_of_appetite, lethargy, vomiting",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, lameness, lethargy, stiffness, limping",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, vomiting, lethargy, loss_of_appetite, seizures",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, loss_of_appetite, stiffness, lethargy, seizures",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, stiffness, lethargy, vomiting, limping",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, lameness, vomiting",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, vomiting, stiffness, limping",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, lethargy, stiffness, lameness",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, stiffness, loss_of_appetite, lethargy",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, fever, lethargy, lameness, seizures, stiffness",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, vomiting, loss_of_appetite, stiffness, lethargy",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, lameness, vomiting, seizures, fever",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, stiffness, lameness, loss_of_appetite, limping, fever",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, lethargy, seizures, limping, vomiting, stiffness",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, stiffness, fever, vomiting",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, lethargy, stiffness, fever, vomiting, lameness",high,no,structured_from_vet_verified
Dog,Anaplasmosis,"coughing, diarrhea, seizures, lethargy, loss_of_appetite, stiffness, limping",high,no,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, swelling",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, skin_lesions, red_skin",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, red_skin, skin_lesions",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, red_skin, skin_lesions",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, swelling",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, visible_parasites, skin_lesions",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, red_skin",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, red_skin",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, swelling",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, red_skin",moderate,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, red_skin, visible_parasites, swelling",high,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, limping, skin_lesions, swelling",high,yes,structured_from_vet_verified
Fish,Anchor Worms,"irritated_skin, lameness, limping, swelling",high,yes,structured_from_vet_verified
