species,disease,symptoms,urgency,contagious,source
dog,Diarrhea,"I'm worried, my dog has lethargy and weakness.",moderate,no,synthetic
dog,Diarrhea,My dog keeps frequent vomiting.,moderate,no,synthetic
dog,Diarrhea,"I'm worried, my dog has loose or watery stool.",moderate,no,synthetic
dog,Diarrhea,"My dog shows increased pooping frequency, loose or watery stool, and lethargy and weakness.",moderate,no,synthetic
dog,Diarrhea,"My dog shows visible stool change, lethargy and weakness, and increased pooping frequency.",moderate,no,synthetic
dog,Diarrhea,My dog keeps increased pooping frequency.,moderate,no,synthetic
dog,Diarrhea,My dog has been visible stool change with frequent vomiting and increased pooping frequency.,moderate,no,synthetic
dog,Diarrhea,"My dog has frequent vomiting, also increased pooping frequency.",moderate,no,synthetic
dog,Diarrhea,My dog won't stop increased pooping frequency.,moderate,no,synthetic
dog,Diarrhea,My dog is increased pooping frequency with loose or watery stool.,moderate,no,synthetic
dog,Diarrhea,"My dog has increased pooping frequency, visible stool change, and loose or watery stool.",moderate,no,synthetic
dog,Diarrhea,My dog seems sick with lethargy and weakness.,moderate,no,synthetic
cat,Broken bones,"My cat has broken bone protruding from the skin, also limping, swelling.",severe,no,real
cat,Broken bones,My cat has been pain and joint swelling.,severe,no,synthetic
cat,Broken bones,I noticed my cat has joint swelling.,severe,no,synthetic
cat,Broken bones,My cat keeps broken bone protruding from the skin.,severe,no,synthetic
cat,Broken bones,"I'm worried, my cat has pain.",severe,no,synthetic
cat,Broken bones,My cat has been abnormal conformation  of the affected limb with broken bone protruding from the skin and lameness.,severe,no,synthetic
cat,Broken bones,"My cat shows lameness, limping, swelling, and abnormal conformation  of the affected limb.",severe,no,synthetic
cat,Broken bones,My cat keeps abnormal conformation  of the affected limb.,severe,no,synthetic
cat,Broken bones,"My cat has been limping, swelling with joint swelling and abnormal conformation  of the affected limb.",severe,no,synthetic
cat,Broken bones,"My cat has swelling or bruising of the limb/body part, also pain.",severe,no,synthetic
cat,Broken bones,My cat won't stop crepitus.,severe,no,synthetic
cat,Broken bones,My cat is abnormal conformation  of the affected limb with lameness.,severe,no,synthetic
cat,Broken bones,"My cat shows crepitus, broken bone protruding from the skin, and limping, swelling.",severe,no,synthetic
cat,Broken bones,My cat seems sick with pain.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat has changes in behavior and muscle wasting.,severe,no,real
cat,Chronic Kidney Disease,My cat has been changes in frequency of urination or inability to urinate and muscle wasting.,severe,no,synthetic
cat,Chronic Kidney Disease,"I'm worried, my cat has urinary accidents.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat keeps muscle wasting.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat seems sick with constipation.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat has been foul breath with changes in behavior and changes in frequency of urination or inability to urinate.,severe,no,synthetic
cat,Chronic Kidney Disease,"My cat shows increased thirst, weight loss, vomiting, drinking/urinating more, and constipation.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat keeps foul breath.,severe,no,synthetic
cat,Chronic Kidney Disease,"My cat has been weight loss, vomiting, drinking/urinating more with decreased appetite and nausea and edema.",severe,no,synthetic
cat,Chronic Kidney Disease,"My cat has decreased appetite and nausea, also sores in the mouth.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat won't stop sores in the mouth.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat is foul breath with dehydration.,severe,no,synthetic
cat,Chronic Kidney Disease,"My cat shows sores in the mouth, changes in behavior, and weight loss, vomiting, drinking/urinating more.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat seems sick with urinary accidents.,severe,no,synthetic
cat,Cat Acne,"My cat has scabs and crusts, also chin blackheads, bumps.",mild,no,real
cat,Cat Acne,My cat has been redness or swelling and scabs and crusts.,mild,no,synthetic
cat,Cat Acne,"I'm worried, my cat has pain around the chin.",mild,no,synthetic
cat,Cat Acne,My cat keeps scabs and crusts.,mild,no,synthetic
cat,Cat Acne,"I'm worried, my cat has redness or swelling.",mild,no,synthetic
cat,Cat Acne,"My cat shows bumps and pustules, redness or swelling, and pain around the chin.",mild,no,synthetic
cat,Cat Acne,"My cat shows chin blackheads, bumps, pain around the chin, and bumps and pustules.",mild,no,synthetic
cat,Cat Acne,My cat keeps bumps and pustules.,mild,no,synthetic
cat,Cat Acne,"My cat has been chin blackheads, bumps with scabs and crusts and bumps and pustules.",mild,no,synthetic
cat,Cat Acne,"My cat has scabs and crusts, also bumps and pustules.",mild,no,synthetic
cat,Cat Acne,My cat won't stop bumps and pustules.,mild,no,synthetic
cat,Cat Acne,My cat is bumps and pustules with redness or swelling.,mild,no,synthetic
cat,Cat Acne,"My cat has bumps and pustules, chin blackheads, bumps, and redness or swelling.",mild,no,synthetic
cat,Cat Acne,My cat seems sick with pain around the chin.,mild,no,synthetic
cat,Diabetes,"My cat has muscle wasting, also increased thirst, weight loss.",moderate,no,real
cat,Diabetes,My cat has been urinating outside the litter box and muscle wasting.,moderate,no,synthetic
cat,Diabetes,"I'm worried, my cat has plantigrade stance.",moderate,no,synthetic
cat,Diabetes,My cat keeps muscle wasting.,moderate,no,synthetic
cat,Diabetes,"I'm worried, my cat has urinating outside the litter box.",moderate,no,synthetic
cat,Diabetes,"My cat has lethargy or weakness, urinating outside the litter box, and plantigrade stance.",moderate,no,synthetic
cat,Diabetes,"My cat has increase in frequency and volume of urination, increased thirst, weight loss, and vomiting.",moderate,no,synthetic
cat,Diabetes,My cat keeps lethargy or weakness.,moderate,no,synthetic
cat,Diabetes,"My cat has been increased thirst, weight loss with poor coat quality and vomiting.",moderate,no,synthetic
cat,Diabetes,"My cat has poor coat quality, also vomiting.",moderate,no,synthetic
cat,Diabetes,My cat won't stop vomiting.,moderate,no,synthetic
cat,Diabetes,"My cat is lethargy or weakness with increased appetite initially, then decreased appetite.",moderate,no,synthetic
cat,Diabetes,"My cat has vomiting, increased thirst, weight loss, and poor coat quality.",moderate,no,synthetic
cat,Diabetes,My cat seems sick with plantigrade stance.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,"My cat has excessive licking and scratching, also skin lesions.",moderate,no,real
cat,Eosinophilic Granuloma Complex,My cat has been skin lesions and excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,I noticed my cat has skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat keeps excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,"I'm worried, my cat has skin lesions.",moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat has been excessive licking and scratching and skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat has been skin lesions and excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat keeps excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat has been skin lesions and excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,"My cat has excessive licking and scratching, also skin lesions.",moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat won't stop excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat is excessive licking and scratching with skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat shows excessive licking and scratching and skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat seems sick with skin lesions.,moderate,no,synthetic
cat,Feline Immunodeficiency Virus,"My cat has neurologic problems like weakness, seizures, or odd behaviors and redness or sores in the mouth.",severe,yes,real
cat,Feline Immunodeficiency Virus,My cat has been fever and redness or sores in the mouth.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"I'm worried, my cat has eye inflammation  and drainage.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat keeps redness or sores in the mouth.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat seems sick with difficulty breathing.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has poor appetite, fever, and neurologic problems like weakness, seizures, or odd behaviors.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has fiv infections are divided into three phases that can have very different symptoms:, weight loss, poor coat, oral infections, and enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat keeps poor appetite.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has been weight loss, poor coat, oral infections with vomiting and coughing or sneezing.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has vomiting, also enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat won't stop enlarged lymph nodes.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat is poor appetite with lethargy.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has enlarged lymph nodes, weight loss, poor coat, oral infections, and vomiting.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat seems sick with eye inflammation  and drainage.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has incoordination, also swollen abdomen, fever, lethargy.",severe,yes,real
cat,Feline Infectious Peritonitis,My cat has been bluish gums and yellow discoloration of the skin.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,I noticed my cat has eye redness.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat keeps incoordination.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"I'm worried, my cat has bluish gums.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat has been squinting with seizures and increased heart rate.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat shows difficulty breathing, swollen abdomen, fever, lethargy, and blindness.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat keeps blindness.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has been swollen abdomen, fever, lethargy with eye redness and squinting.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has walking in circles, also bluish gums.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat won't stop bleeding in the eyes.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat is squinting with difficulty breathing.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has bleeding in the eyes, walking in circles, and seizures.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat seems sick with enlarged lymph nodes.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has chronic skin, eye, respiratory, or urinary tract infections and inflamed gums and mouth.",severe,yes,real
cat,Feline Leukemia Virus,My cat has been decreased appetite and inflamed gums and mouth.,severe,yes,synthetic
cat,Feline Leukemia Virus,"I'm worried, my cat has enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat keeps inflamed gums and mouth.,severe,yes,synthetic
cat,Feline Leukemia Virus,My cat seems sick with chronic diarrhea.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has unthrifty coat, decreased appetite, and chronic skin, eye, respiratory, or urinary tract infections.",severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has pale gums, weight loss, fever, chronic skin, eye, respiratory, or urinary tract infections, and unthrifty coat.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat keeps unthrifty coat.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat shows pale gums, weight loss, fever, inflamed gums and mouth, and enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has inflamed gums and mouth, also unthrifty coat.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat won't stop unthrifty coat.,severe,yes,synthetic
cat,Feline Leukemia Virus,My cat is unthrifty coat with decreased appetite.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has unthrifty coat, pale gums, weight loss, fever, and inflamed gums and mouth.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat seems sick with enlarged lymph nodes.,severe,yes,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has vocalizing while urinating, also straining to urinate, blood in urine.",moderate,no,real
cat,Feline Lower Urinary Tract Disease,My cat has been cat urinating outside litterbox or could just be inappropriate urination and vocalizing while urinating.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,I noticed my cat has cat urinating outside litterbox or could just be inappropriate urination.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,My cat keeps vocalizing while urinating.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"I'm worried, my cat has cat urinating outside litterbox or could just be inappropriate urination.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has frequent urination, straining to urinate, blood in urine, and cat urinating outside litterbox or could just be inappropriate urination.",moderate,no,synthetic
