species,disease,symptoms,urgency,contagious,source
dog,Kennel cough,"My dog has sneezing, also coughing, gagging.",moderate,yes,real
dog,Kennel cough,My dog has been gagging or retching and sneezing.,moderate,yes,synthetic
dog,Kennel cough,"I'm worried, my dog has decreased energy.",moderate,yes,synthetic
dog,Kennel cough,My dog keeps sneezing.,moderate,yes,synthetic
dog,Kennel cough,My dog seems sick with vomiting.,moderate,yes,synthetic
dog,Kennel cough,"My dog has runny nose or eyes, gagging or retching, and vomiting.",moderate,yes,synthetic
dog,Kennel cough,"My dog has coughing, gagging, vomiting , and runny nose or eyes.",moderate,yes,synthetic
dog,Kennel cough,My dog keeps runny nose or eyes.,moderate,yes,synthetic
dog,Kennel cough,"My dog has been coughing, gagging with sneezing and runny nose or eyes.",moderate,yes,synthetic
dog,Kennel cough,"My dog has sneezing, also runny nose or eyes.",moderate,yes,synthetic
dog,Kennel cough,My dog won't stop runny nose or eyes.,moderate,yes,synthetic
dog,Kennel cough,My dog is runny nose or eyes with gagging or retching.,moderate,yes,synthetic
dog,Kennel cough,"My dog has runny nose or eyes, coughing, gagging, and sneezing.",moderate,yes,synthetic
dog,Kennel cough,My dog seems sick with decreased energy.,moderate,yes,synthetic
dog,Rabies,"My dog has difficulty breathing, also behavioral change, aggression, paralysis.",severe,yes,real
dog,Rabies,My dog has been decreased energy and difficulty breathing.,severe,yes,synthetic
dog,Rabies,My dog has been abnormal behaviour.,severe,yes,synthetic
dog,Rabies,My dog keeps difficulty breathing.,severe,yes,synthetic
dog,Rabies,"I'm worried, my dog has decreased energy.",severe,yes,synthetic
dog,Rabies,"My dog shows seizures, decreased energy, and abnormal behaviour.",severe,yes,synthetic
dog,Rabies,"My dog shows fever, behavioral change, aggression, paralysis, and seizures.",severe,yes,synthetic
dog,Rabies,My dog keeps seizures.,severe,yes,synthetic
dog,Rabies,"My dog has been behavioral change, aggression, paralysis with hypersalivation and seizures.",severe,yes,synthetic
dog,Rabies,"My dog has hypersalivation, also weakness or paralysis of the legs.",severe,yes,synthetic
dog,Rabies,My dog won't stop weakness or paralysis of the legs.,severe,yes,synthetic
dog,Rabies,My dog is seizures with decreased appetite.,severe,yes,synthetic
dog,Rabies,"My dog has weakness or paralysis of the legs, behavioral change, aggression, paralysis, and decreased appetite.",severe,yes,synthetic
dog,Rabies,My dog seems sick with decreased energy.,severe,yes,synthetic
dog,Obesity,"My dog has being unable to feel the ribs, also visible weight gain.",mild,no,real
dog,Obesity,My dog has been less energy than usual and being unable to feel the ribs.,mild,no,synthetic
dog,Obesity,"I'm worried, my dog has waistline not visible.",mild,no,synthetic
dog,Obesity,My dog keeps being unable to feel the ribs.,mild,no,synthetic
dog,Obesity,"I'm worried, my dog has less energy than usual.",mild,no,synthetic
dog,Obesity,"My dog shows decreased exercise tolerance, less energy than usual, and waistline not visible.",mild,no,synthetic
dog,Obesity,"My dog shows visible weight gain, waistline not visible, and decreased exercise tolerance.",mild,no,synthetic
dog,Obesity,My dog keeps decreased exercise tolerance.,mild,no,synthetic
dog,Obesity,My dog has been visible weight gain with being unable to feel the ribs and decreased exercise tolerance.,mild,no,synthetic
dog,Obesity,"My dog has being unable to feel the ribs, also decreased exercise tolerance.",mild,no,synthetic
dog,Obesity,My dog won't stop decreased exercise tolerance.,mild,no,synthetic
dog,Obesity,My dog is decreased exercise tolerance with less energy than usual.,mild,no,synthetic
dog,Obesity,"My dog has decreased exercise tolerance, visible weight gain, and less energy than usual.",mild,no,synthetic
dog,Obesity,My dog seems sick with waistline not visible.,mild,no,synthetic
dog,Diabetes,"My dog has cataracts, also increased thirst.",moderate,no,real
dog,Diabetes,My dog has been increased appetite and cataracts.,moderate,no,synthetic
dog,Diabetes,"I'm worried, my dog has seizure.",moderate,no,synthetic
dog,Diabetes,My dog keeps cataracts.,moderate,no,synthetic
dog,Diabetes,"I'm worried, my dog has increased appetite.",moderate,no,synthetic
dog,Diabetes,"My dog has dehydration, increased appetite, and diabetic neuropathy.",moderate,no,synthetic
dog,Diabetes,"My dog has increased urination, increased thirst, and lethargy.",moderate,no,synthetic
dog,Diabetes,My dog keeps dehydration.,moderate,no,synthetic
dog,Diabetes,"My dog shows increased thirst, vision getting worse, and poor coat and poor skin quality.",moderate,no,synthetic
dog,Diabetes,"My dog has vision getting worse, also lethargy.",moderate,no,synthetic
dog,Diabetes,My dog won't stop lethargy.,moderate,no,synthetic
dog,Diabetes,My dog is dehydration with weight loss.,moderate,no,synthetic
dog,Diabetes,"My dog has lethargy, increased thirst, and vision getting worse.",moderate,no,synthetic
dog,Diabetes,My dog seems sick with seizure.,moderate,no,synthetic
dog,Cataracts,My dog has rubbing face/head along the furniture and bulging of dog’s eye globe.,mild,no,real
dog,Cataracts,My dog has been bumping into objects when walking and bulging of dog’s eye globe.,mild,no,synthetic
dog,Cataracts,"I'm worried, my dog has squinting.",mild,no,synthetic
dog,Cataracts,My dog keeps bulging of dog’s eye globe.,mild,no,synthetic
dog,Cataracts,My dog seems sick with pawing the eye.,mild,no,synthetic
dog,Cataracts,"My dog has inflammation of the eye or red eye, bumping into objects when walking, and rubbing face/head along the furniture.",mild,no,synthetic
dog,Cataracts,"My dog has cloudy eyes, rubbing face/head along the furniture, and inflammation of the eye or red eye.",mild,no,synthetic
dog,Cataracts,My dog keeps inflammation of the eye or red eye.,mild,no,synthetic
dog,Cataracts,"My dog shows cloudy eyes, bulging of dog’s eye globe, and squinting.",mild,no,synthetic
dog,Cataracts,"My dog has bulging of dog’s eye globe, also inflammation of the eye or red eye.",mild,no,synthetic
dog,Cataracts,My dog won't stop inflammation of the eye or red eye.,mild,no,synthetic
dog,Cataracts,My dog is inflammation of the eye or red eye with bumping into objects when walking.,mild,no,synthetic
dog,Cataracts,"My dog has inflammation of the eye or red eye, cloudy eyes, and bulging of dog’s eye globe.",mild,no,synthetic
dog,Cataracts,My dog seems sick with squinting.,mild,no,synthetic
dog,Arthritis,My dog has joint swelling and slowing down.,mild,no,real
dog,Arthritis,My dog has been limping or lameness and slowing down.,mild,no,synthetic
dog,Arthritis,"I'm worried, my dog has irritability or grumpiness.",mild,no,synthetic
dog,Arthritis,My dog keeps slowing down.,mild,no,synthetic
dog,Arthritis,My dog seems sick with muscle loss.,mild,no,synthetic
dog,Arthritis,"My dog has difficulty with movement, limping or lameness, and joint swelling.",mild,no,synthetic
dog,Arthritis,"My dog has limping, stiffness, joint swelling, and difficulty with movement.",mild,no,synthetic
dog,Arthritis,My dog keeps difficulty with movement.,mild,no,synthetic
dog,Arthritis,"My dog shows limping, stiffness, slowing down, and irritability or grumpiness.",mild,no,synthetic
dog,Arthritis,"My dog has slowing down, also difficulty with movement.",mild,no,synthetic
dog,Arthritis,My dog won't stop difficulty with movement.,mild,no,synthetic
dog,Arthritis,My dog is difficulty with movement with limping or lameness.,mild,no,synthetic
dog,Arthritis,"My dog has difficulty with movement, limping, stiffness, and slowing down.",mild,no,synthetic
dog,Arthritis,My dog seems sick with irritability or grumpiness.,mild,no,synthetic
dog,Ear infections,"My dog has head tilt, also scratching ears, head shaking, discharge.",moderate,no,real
dog,Ear infections,My dog has been odor and head tilt.,moderate,no,synthetic
dog,Ear infections,My dog has been swelling of the ear flap.,moderate,no,synthetic
dog,Ear infections,My dog keeps head tilt.,moderate,no,synthetic
dog,Ear infections,"I'm worried, my dog has odor.",moderate,no,synthetic
dog,Ear infections,"My dog shows pain upon contact with ears, odor, and swelling of the ear flap.",moderate,no,synthetic
dog,Ear infections,"My dog shows redness of ears, scratching ears, head shaking, discharge, and pain upon contact with ears.",moderate,no,synthetic
dog,Ear infections,My dog keeps pain upon contact with ears.,moderate,no,synthetic
dog,Ear infections,"My dog has been scratching ears, head shaking, discharge with scabs or crusting around the ear flap and pain upon contact with ears.",moderate,no,synthetic
dog,Ear infections,"My dog has scabs or crusting around the ear flap, also shaking of the head.",moderate,no,synthetic
dog,Ear infections,My dog won't stop shaking of the head.,moderate,no,synthetic
dog,Ear infections,My dog is pain upon contact with ears with itching/scratching at ears.,moderate,no,synthetic
dog,Ear infections,"My dog has shaking of the head, scratching ears, head shaking, discharge, and itching/scratching at ears.",moderate,no,synthetic
dog,Ear infections,My dog seems sick with odor.,moderate,no,synthetic
dog,Diarrhea,"My dog has frequent vomiting, also visible stool change.",moderate,no,real
dog,Diarrhea,My dog has been loose or watery stool and frequent vomiting.,moderate,no,synthetic
dog,Diarrhea,"I'm worried, my dog has lethargy and weakness.",moderate,no,synthetic
dog,Diarrhea,My dog keeps frequent vomiting.,moderate,no,synthetic
dog,Diarrhea,"I'm worried, my dog has loose or watery stool.",moderate,no,synthetic
dog,Diarrhea,"My dog shows increased pooping frequency, loose or watery stool, and lethargy and weakness.",moderate,no,synthetic
dog,Diarrhea,"My dog shows visible stool change, lethargy and weakness, and increased pooping frequency.",moderate,no,synthetic
dog,Diarrhea,My dog keeps increased pooping frequency.,moderate,no,synthetic
dog,Diarrhea,My dog has been visible stool change with frequent vomiting and increased pooping frequency.,moderate,no,synthetic
dog,Diarrhea,"My dog has frequent vomiting, also increased pooping frequency.",moderate,no,synthetic
dog,Diarrhea,My dog won't stop increased pooping frequency.,moderate,no,synthetic
dog,Diarrhea,My dog is increased pooping frequency with loose or watery stool.,moderate,no,synthetic
dog,Diarrhea,"My dog has increased pooping frequency, visible stool change, and loose or watery stool.",moderate,no,synthetic
dog,Diarrhea,My dog seems sick with lethargy and weakness.,moderate,no,synthetic
cat,Broken bones,"My cat has broken bone protruding from the skin, also limping, swelling.",severe,no,real
cat,Broken bones,My cat has been pain and joint swelling.,severe,no,synthetic
cat,Broken bones,I noticed my cat has joint swelling.,severe,no,synthetic
cat,Broken bones,My cat keeps broken bone protruding from the skin.,severe,no,synthetic
cat,Broken bones,"I'm worried, my cat has pain.",severe,no,synthetic
cat,Broken bones,My cat has been abnormal conformation  of the affected limb with broken bone protruding from the skin and lameness.,severe,no,synthetic
cat,Broken bones,"My cat shows lameness, limping, swelling, and abnormal conformation  of the affected limb.",severe,no,synthetic
cat,Broken bones,My cat keeps abnormal conformation  of the affected limb.,severe,no,synthetic
cat,Broken bones,"My cat has been limping, swelling with joint swelling and abnormal conformation  of the affected limb.",severe,no,synthetic
cat,Broken bones,"My cat has swelling or bruising of the limb/body part, also pain.",severe,no,synthetic
cat,Broken bones,My cat won't stop crepitus.,severe,no,synthetic
cat,Broken bones,My cat is abnormal conformation  of the affected limb with lameness.,severe,no,synthetic
cat,Broken bones,"My cat shows crepitus, broken bone protruding from the skin, and limping, swelling.",severe,no,synthetic
cat,Broken bones,My cat seems sick with pain.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat has changes in behavior and muscle wasting.,severe,no,real
cat,Chronic Kidney Disease,My cat has been changes in frequency of urination or inability to urinate and muscle wasting.,severe,no,synthetic
cat,Chronic Kidney Disease,"I'm worried, my cat has urinary accidents.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat keeps muscle wasting.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat seems sick with constipation.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat has been foul breath with changes in behavior and changes in frequency of urination or inability to urinate.,severe,no,synthetic
cat,Chronic Kidney Disease,"My cat shows increased thirst, weight loss, vomiting, drinking/urinating more, and constipation.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat keeps foul breath.,severe,no,synthetic
cat,Chronic Kidney Disease,"My cat has been weight loss, vomiting, drinking/urinating more with decreased appetite and nausea and edema.",severe,no,synthetic
cat,Chronic Kidney Disease,"My cat has decreased appetite and nausea, also sores in the mouth.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat won't stop sores in the mouth.,severe,no,synthetic
cat,Chronic Kidney Disease,My cat is foul breath with dehydration.,severe,no,synthetic
cat,Chronic Kidney Disease,"My cat shows sores in the mouth, changes in behavior, and weight loss, vomiting, drinking/urinating more.",severe,no,synthetic
cat,Chronic Kidney Disease,My cat seems sick with urinary accidents.,severe,no,synthetic
cat,Cat Acne,"My cat has scabs and crusts, also chin blackheads, bumps.",mild,no,real
cat,Cat Acne,My cat has been redness or swelling and scabs and crusts.,mild,no,synthetic
cat,Cat Acne,"I'm worried, my cat has pain around the chin.",mild,no,synthetic
cat,Cat Acne,My cat keeps scabs and crusts.,mild,no,synthetic
cat,Cat Acne,"I'm worried, my cat has redness or swelling.",mild,no,synthetic
cat,Cat Acne,"My cat shows bumps and pustules, redness or swelling, and pain around the chin.",mild,no,synthetic
cat,Cat Acne,"My cat shows chin blackheads, bumps, pain around the chin, and bumps and pustules.",mild,no,synthetic
cat,Cat Acne,My cat keeps bumps and pustules.,mild,no,synthetic
cat,Cat Acne,"My cat has been chin blackheads, bumps with scabs and crusts and bumps and pustules.",mild,no,synthetic
cat,Cat Acne,"My cat has scabs and crusts, also bumps and pustules.",mild,no,synthetic
cat,Cat Acne,My cat won't stop bumps and pustules.,mild,no,synthetic
cat,Cat Acne,My cat is bumps and pustules with redness or swelling.,mild,no,synthetic
cat,Cat Acne,"My cat has bumps and pustules, chin blackheads, bumps, and redness or swelling.",mild,no,synthetic
cat,Cat Acne,My cat seems sick with pain around the chin.,mild,no,synthetic
cat,Diabetes,"My cat has muscle wasting, also increased thirst, weight loss.",moderate,no,real
cat,Diabetes,My cat has been urinating outside the litter box and muscle wasting.,moderate,no,synthetic
cat,Diabetes,"I'm worried, my cat has plantigrade stance.",moderate,no,synthetic
cat,Diabetes,My cat keeps muscle wasting.,moderate,no,synthetic
cat,Diabetes,"I'm worried, my cat has urinating outside the litter box.",moderate,no,synthetic
cat,Diabetes,"My cat has lethargy or weakness, urinating outside the litter box, and plantigrade stance.",moderate,no,synthetic
cat,Diabetes,"My cat has increase in frequency and volume of urination, increased thirst, weight loss, and vomiting.",moderate,no,synthetic
cat,Diabetes,My cat keeps lethargy or weakness.,moderate,no,synthetic
cat,Diabetes,"My cat has been increased thirst, weight loss with poor coat quality and vomiting.",moderate,no,synthetic
cat,Diabetes,"My cat has poor coat quality, also vomiting.",moderate,no,synthetic
cat,Diabetes,My cat won't stop vomiting.,moderate,no,synthetic
cat,Diabetes,"My cat is lethargy or weakness with increased appetite initially, then decreased appetite.",moderate,no,synthetic
cat,Diabetes,"My cat has vomiting, increased thirst, weight loss, and poor coat quality.",moderate,no,synthetic
cat,Diabetes,My cat seems sick with plantigrade stance.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,I noticed my cat has skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,"I'm worried, my cat has skin lesions.",moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat has been excessive licking and scratching and skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat keeps excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat has been skin lesions and excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,"My cat has excessive licking and scratching, also skin lesions.",moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat won't stop excessive licking and scratching.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat is excessive licking and scratching with skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat shows excessive licking and scratching and skin lesions.,moderate,no,synthetic
cat,Eosinophilic Granuloma Complex,My cat seems sick with skin lesions.,moderate,no,synthetic
cat,Feline Immunodeficiency Virus,"My cat has neurologic problems like weakness, seizures, or odd behaviors and redness or sores in the mouth.",severe,yes,real
cat,Feline Immunodeficiency Virus,My cat has been fever and redness or sores in the mouth.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"I'm worried, my cat has eye inflammation  and drainage.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat keeps redness or sores in the mouth.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat seems sick with difficulty breathing.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has poor appetite, fever, and neurologic problems like weakness, seizures, or odd behaviors.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has fiv infections are divided into three phases that can have very different symptoms:, weight loss, poor coat, oral infections, and enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat keeps poor appetite.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has been weight loss, poor coat, oral infections with vomiting and coughing or sneezing.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has vomiting, also enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat won't stop enlarged lymph nodes.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat is poor appetite with lethargy.,severe,yes,synthetic
cat,Feline Immunodeficiency Virus,"My cat has enlarged lymph nodes, weight loss, poor coat, oral infections, and vomiting.",severe,yes,synthetic
cat,Feline Immunodeficiency Virus,My cat seems sick with eye inflammation  and drainage.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has incoordination, also swollen abdomen, fever, lethargy.",severe,yes,real
cat,Feline Infectious Peritonitis,My cat has been bluish gums and yellow discoloration of the skin.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,I noticed my cat has eye redness.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat keeps incoordination.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"I'm worried, my cat has bluish gums.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat has been squinting with seizures and increased heart rate.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat shows difficulty breathing, swollen abdomen, fever, lethargy, and blindness.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat keeps blindness.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has been swollen abdomen, fever, lethargy with eye redness and squinting.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has walking in circles, also bluish gums.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat won't stop bleeding in the eyes.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat is squinting with difficulty breathing.,severe,yes,synthetic
cat,Feline Infectious Peritonitis,"My cat has bleeding in the eyes, walking in circles, and seizures.",severe,yes,synthetic
cat,Feline Infectious Peritonitis,My cat seems sick with enlarged lymph nodes.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has chronic skin, eye, respiratory, or urinary tract infections and inflamed gums and mouth.",severe,yes,real
cat,Feline Leukemia Virus,My cat has been decreased appetite and inflamed gums and mouth.,severe,yes,synthetic
cat,Feline Leukemia Virus,"I'm worried, my cat has enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat keeps inflamed gums and mouth.,severe,yes,synthetic
cat,Feline Leukemia Virus,My cat seems sick with chronic diarrhea.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has unthrifty coat, decreased appetite, and chronic skin, eye, respiratory, or urinary tract infections.",severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has pale gums, weight loss, fever, chronic skin, eye, respiratory, or urinary tract infections, and unthrifty coat.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat keeps unthrifty coat.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat shows pale gums, weight loss, fever, inflamed gums and mouth, and enlarged lymph nodes.",severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has inflamed gums and mouth, also unthrifty coat.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat won't stop unthrifty coat.,severe,yes,synthetic
cat,Feline Leukemia Virus,My cat is unthrifty coat with decreased appetite.,severe,yes,synthetic
cat,Feline Leukemia Virus,"My cat has unthrifty coat, pale gums, weight loss, fever, and inflamed gums and mouth.",severe,yes,synthetic
cat,Feline Leukemia Virus,My cat seems sick with enlarged lymph nodes.,severe,yes,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has vocalizing while urinating, also straining to urinate, blood in urine.",moderate,no,real
cat,Feline Lower Urinary Tract Disease,My cat has been cat urinating outside litterbox or could just be inappropriate urination and vocalizing while urinating.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,I noticed my cat has cat urinating outside litterbox or could just be inappropriate urination.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,My cat keeps vocalizing while urinating.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"I'm worried, my cat has cat urinating outside litterbox or could just be inappropriate urination.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has straining to urinate, blood in urine, vocalizing while urinating, and cat urinating outside litterbox or could just be inappropriate urination.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,My cat keeps frequent urination.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has been straining to urinate, blood in urine with cat urinating outside litterbox or could just be inappropriate urination and frequent urination.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has vocalizing while urinating, also cat urinating outside litterbox or could just be inappropriate urination.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,My cat won't stop frequent urination.,moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat is frequent urination with straining to urinate, blood in urine.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,"My cat has frequent urination, straining to urinate, blood in urine, and cat urinating outside litterbox or could just be inappropriate urination.",moderate,no,synthetic
cat,Feline Lower Urinary Tract Disease,My cat seems sick with cat urinating outside litterbox or could just be inappropriate urination.,moderate,no,synthetic
cat,Feline Panleukopenia Virus,"My cat has fever, also vomiting, lethargy, diarrhea.",severe,yes,real
cat,Feline Panleukopenia Virus,My cat has been painful abdomen and fever.,severe,yes,synthetic
cat,Feline Panleukopenia Virus,"I'm worried, my cat has bruising of the skin or gums.",severe,yes,synthetic
cat,Feline Panleukopenia Virus,My cat keeps fever.,severe,yes,synthetic
cat,Feline Panleukopenia Virus,My cat seems sick with poor body coordination.,severe,yes,synthetic
cat,Feline Panleukopenia Virus,"My cat has rough or unkempt hair coat, painful abdomen, and poor body coordination.",severe,yes,synthetic
cat,Feline Panleukopenia Virus,"My cat has depression, vomiting, lethargy, diarrhea, and weight loss.",severe,yes,synthetic
cat,Feline Panleukopenia Virus,My cat keeps rough or unkempt hair coat.,severe,yes,synthetic
cat,Feline Panleukopenia Virus,"My cat shows vomiting, lethargy, diarrhea, decreased to absent appetite, and collapse.",severe,yes,synthetic
cat,Feline Panleukopenia Virus,"My cat has decreased to absent appetite, also weight loss.",severe,yes,synthetic
cat,Feline Panleukopenia Virus,My cat won't stop weight loss.,severe,yes,synthetic
cat,Feline Panleukopenia Virus,My cat is rough or unkempt hair coat with dehydration.,severe,yes,synthetic
cat,Feline Panleukopenia Virus,"My cat has weight loss, vomiting, lethargy, diarrhea, and decreased to absent appetite.",severe,yes,synthetic
cat,Feline Panleukopenia Virus,My cat seems sick with bruising of the skin or gums.,severe,yes,synthetic
