species,disease,symptoms,urgency,contagious,source
Cat,Eosinophilic Granuloma Complex,"itching, skin_lesions",medium,no,overhaul_simple_augmented
Cat,Eosinophilic Granuloma Complex,"scratching, skin_lesions, itching",medium,no,overhaul_simple_augmented
Cat,Feline Immunodeficiency Virus,"diarrhea, coughing, enlarged_lymph_nodes, oral_infections, red_skin, poor_coat, eye_inflammation_and_drainage, weight_loss, vomiting, weakness, fever, lethargy, poor_appetite, difficulty_breathing, fiv_infections_are_divided_into_three_phases_that_can_have_very_different_symptoms",medium,no,overhaul_simple_augmented
Cat,Feline Immunodeficiency Virus,"coughing, poor_appetite, diarrhea, red_skin, fever, weight_loss, enlarged_lymph_nodes, poor_coat, vomiting, eye_inflammation_and_drainage, difficulty_breathing, oral_infections, lethargy",medium,no,overhaul_simple_augmented
Cat,Feline Immunodeficiency Virus,"lethargy, enlarged_lymph_nodes, red_skin, weakness, weight_loss, eye_inflammation_and_drainage, difficulty_breathing, coughing, fiv_infections_are_divided_into_three_phases_that_can_have_very_different_symptoms",medium,no,overhaul_simple_augmented
Cat,Feline Infectious Peritonitis,"incoordination, difficulty_breathing, fever, seizures, distended_abdomen, enlarged_lymph_nodes, walking_in_circles, increased_heart_rate, blindness, bleeding_in_the_eyes, head_tilt, bluish_gums, enlarged_abdomen, lethargy, yellow_discoloration_of_the_skin, red_skin, squinting, cloudy_eyes",medium,no,overhaul_simple_augmented
Cat,Feline Infectious Peritonitis,"walking_in_circles, fever, incoordination, yellow_discoloration_of_the_skin, bluish_gums, cloudy_eyes, difficulty_breathing, lethargy, blindness, head_tilt, increased_heart_rate, enlarged_lymph_nodes, seizures, enlarged_abdomen",medium,no,overhaul_simple_augmented
Cat,Feline Infectious Peritonitis,"lethargy, incoordination, enlarged_abdomen, squinting, seizures, blindness, cloudy_eyes, head_tilt, bluish_gums, distended_abdomen, fever, red_skin",medium,no,overhaul_simple_augmented
Cat,Feline Leukemia Virus,"pale_gums, inflamed_gums_and_mouth, fever, weight_loss, loss_of_appetite, unthrifty_coat, skin_eye_respiratory, enlarged_lymph_nodes, diarrhea",medium,no,overhaul_simple_augmented
Cat,Feline Leukemia Virus,"weight_loss, skin_eye_respiratory, inflamed_gums_and_mouth, unthrifty_coat, enlarged_lymph_nodes, loss_of_appetite, diarrhea",medium,no,overhaul_simple_augmented
Cat,Feline Leukemia Virus,"inflamed_gums_and_mouth, skin_eye_respiratory, diarrhea, weight_loss, enlarged_lymph_nodes",medium,no,overhaul_simple_augmented
Cat,Feline Lower Urinary Tract Disease,"vocalizing_while_urinating, cat_urinating_outside_litterbox, blood_in_urine, frequent_urination, straining_to_urinate",medium,no,overhaul_simple_augmented
Cat,Feline Lower Urinary Tract Disease,"straining_to_urinate, frequent_urination, vocalizing_while_urinating, blood_in_urine",medium,no,overhaul_simple_augmented
Cat,Feline Lower Urinary Tract Disease,"blood_in_urine, frequent_urination, vocalizing_while_urinating",medium,no,overhaul_simple_augmented
Cat,Feline Panleukopenia Virus,"poor_body_coordination, vomiting, dehydration, weakness, diarrhea, lethargy, rough, depression, decreased_to_absent_appetite, fever, bruising_of_the_skin, weight_loss, tremors, painful_abdomen",medium,no,overhaul_simple_augmented
Cat,Feline Panleukopenia Virus,"tremors, weight_loss, rough, dehydration, depression, diarrhea, painful_abdomen, vomiting, poor_body_coordination, weakness",medium,no,overhaul_simple_augmented
Cat,Feline Panleukopenia Virus,"dehydration, weight_loss, decreased_to_absent_appetite, tremors, vomiting, painful_abdomen, weakness, rough, fever",medium,no,overhaul_simple_augmented
Cat,Fleas,"itching, shaking_the_head, scratching, licking, parasites, overgrooming, hair_loss",medium,no,overhaul_simple_augmented
Cat,Fleas,"licking, parasites, overgrooming, hair_loss, itching, scratching",medium,no,overhaul_simple_augmented
Cat,Fleas,"licking, parasites, scratching, itching, overgrooming",medium,no,overhaul_simple_augmented
Cat,Hyperthyroidism,"peeing_more_than_usual, enlarged_thyroid_gland_which_feels_like_a_lump_on_the_neck, increased_appetite, weight_loss, drinking_more_than_usual, vomiting, thickened_nails, hyperactivity, unkempt_appearance, aggression, diarrhea, heart_murmur_rapid_heart_rate_an_abnormal_heartbeat_known_as_a_gallop_rhythm, difficulty_breathing, poor_body_condition",medium,no,overhaul_simple_augmented
Cat,Hyperthyroidism,"hyperactivity, weight_loss, difficulty_breathing, increased_appetite, heart_murmur_rapid_heart_rate_an_abnormal_heartbeat_known_as_a_gallop_rhythm, thickened_nails, drinking_more_than_usual, vomiting, poor_body_condition, enlarged_thyroid_gland_which_feels_like_a_lump_on_the_neck, peeing_more_than_usual, diarrhea",medium,no,overhaul_simple_augmented
Cat,Hyperthyroidism,"drinking_more_than_usual, peeing_more_than_usual, enlarged_thyroid_gland_which_feels_like_a_lump_on_the_neck, poor_body_condition, weight_loss, hyperactivity, vomiting, aggression, difficulty_breathing, diarrhea",medium,no,overhaul_simple_augmented
Cat,Inflammatory Bowel Disease,"vomiting, distressed_coat_hair, gas, weight_loss, rumbling_and_gurgling_abdominal_sounds, fatigue, diarrhea, abdominal_pain, bright_red_blood_in_the_stool",medium,no,overhaul_simple_augmented
Cat,Inflammatory Bowel Disease,"vomiting, gas, distressed_coat_hair, bright_red_blood_in_the_stool, diarrhea, abdominal_pain",medium,no,overhaul_simple_augmented
Cat,Inflammatory Bowel Disease,"bright_red_blood_in_the_stool, rumbling_and_gurgling_abdominal_sounds, abdominal_pain, weight_loss, vomiting, distressed_coat_hair",medium,no,overhaul_simple_augmented
Cat,Intestinal Parasites,"worms_in_stool, loss_of_appetite, diarrhea, dull_coat, vomiting, anemia, coughing, mucousy, potbellied_appearance, pale_mucous_membranes",medium,no,overhaul_simple_augmented
Cat,Intestinal Parasites,"diarrhea, mucousy, vomiting, worms_in_stool, coughing, pale_mucous_membranes, dull_coat",medium,no,overhaul_simple_augmented
Cat,Intestinal Parasites,"diarrhea, anemia, worms_in_stool, dull_coat, vomiting, potbellied_appearance",medium,no,overhaul_simple_augmented
Cat,Mammary Tumors,"ulceration_on_the_glands, lumps, discharge",medium,no,overhaul_simple_augmented
Cat,Mammary Tumors,"ulceration_on_the_glands, lumps",medium,no,overhaul_simple_augmented
Cat,Mammary Tumors,"lumps, ulceration_on_the_glands, discharge",medium,no,overhaul_simple_augmented
Cat,Mast Cell Tumor,"black, poor_appetite, fresh_blood_in_the_stool, bumps, ulceration, vomiting, weight_loss, hair_loss, skin_mass, swelling",medium,no,overhaul_simple_augmented
Cat,Mast Cell Tumor,"skin_mass, weight_loss, poor_appetite, fresh_blood_in_the_stool, vomiting, hair_loss, swelling",medium,no,overhaul_simple_augmented
Cat,Mast Cell Tumor,"weight_loss, vomiting, bumps, black, fresh_blood_in_the_stool, poor_appetite",medium,no,overhaul_simple_augmented
Cat,Obesity,"dirty_messy_unkempt_hair_coat, inability_for_pet_parent_to_feel_rib_bones, collar_keeps_getting_tighter, visible, sitting, less_frequent_bowel_movements_and, looking_down_from_above_your_cats_back_appears_flat_and, loss_of_a_visible_waistline, difficulty_jumping",medium,no,overhaul_simple_augmented
Cat,Obesity,"looking_down_from_above_your_cats_back_appears_flat_and, inability_for_pet_parent_to_feel_rib_bones, loss_of_a_visible_waistline, sitting, difficulty_jumping, visible",medium,no,overhaul_simple_augmented
Cat,Obesity,"dirty_messy_unkempt_hair_coat, sitting, looking_down_from_above_your_cats_back_appears_flat_and, difficulty_jumping, collar_keeps_getting_tighter, less_frequent_bowel_movements_and",medium,no,overhaul_simple_augmented
Cat,Osteoarthritis,"hesitant_to_jump, decreased_energy, muscle_wasting, limping, stiffness, swollen_joints",medium,no,overhaul_simple_augmented
Cat,Osteoarthritis,"hesitant_to_jump, decreased_energy, limping, swollen_joints, stiffness",medium,no,overhaul_simple_augmented
Cat,Osteoarthritis,"decreased_energy, stiffness, muscle_wasting, hesitant_to_jump",medium,no,overhaul_simple_augmented
Cat,Pancreatitis,"abdominal_pain, signs_may_be_infrequent_and_not_easily_noticeable, vomiting, diarrhea, weight_loss, loss_of_appetite",medium,no,overhaul_simple_augmented
Cat,Pancreatitis,"diarrhea, signs_may_be_infrequent_and_not_easily_noticeable, weight_loss, vomiting",medium,no,overhaul_simple_augmented
Cat,Pancreatitis,"abdominal_pain, signs_may_be_infrequent_and_not_easily_noticeable, diarrhea, loss_of_appetite",medium,no,overhaul_simple_augmented
Cat,Periodontal Disease,"loss_of_appetite, bad_breath, tooth_resorption, gum_recession, exposed_tooth_roots, loose_teeth, tooth_loss, red_skin, teeth_chattering",medium,no,overhaul_simple_augmented
Cat,Periodontal Disease,"loose_teeth, teeth_chattering, exposed_tooth_roots, tooth_resorption, loss_of_appetite, tooth_loss, gum_recession",medium,no,overhaul_simple_augmented
Cat,Periodontal Disease,"gum_recession, bad_breath, tooth_loss, exposed_tooth_roots, loss_of_appetite",medium,no,overhaul_simple_augmented
Cat,Pyometra,"blood_in_urine, unkempt_haircoat, weight_change, increased_thirst_and_urination, lethargy, fever, swelling, loss_of_appetite, discharge, increased_heart_rate, vomiting, dehydration, increased_respiratory_rate, distended_abdomen",medium,no,overhaul_simple_augmented
Cat,Pyometra,"discharge, fever, loss_of_appetite, dehydration, increased_heart_rate, blood_in_urine, vomiting, increased_respiratory_rate, distended_abdomen, swelling",medium,no,overhaul_simple_augmented
Cat,Pyometra,"vomiting, loss_of_appetite, increased_thirst_and_urination, increased_heart_rate, distended_abdomen, fever, swelling, dehydration, lethargy",medium,no,overhaul_simple_augmented
Cat,Squamous Cell Carcinoma,"lack_of_appetite, drooling, weight_loss, loose_teeth, blood_coming_from_the_mouth, small_white_growth_under_the_tongue, difficulty_eating, bad_breath, red_skin",medium,no,overhaul_simple_augmented
Cat,Squamous Cell Carcinoma,"bad_breath, loose_teeth, difficulty_eating, lack_of_appetite, blood_coming_from_the_mouth, weight_loss, drooling",medium,no,overhaul_simple_augmented
Cat,Squamous Cell Carcinoma,"loose_teeth, lack_of_appetite, drooling, blood_coming_from_the_mouth, difficulty_eating",medium,no,overhaul_simple_augmented
Cat,Upper Respiratory Infection,"drainage_from_the_eyes, squinting, lethargy, nasal_congestion, conjunctivitis, fever, nasal_drainage, sneezing, skin_ulcers, coughing, swelling, loss_of_appetite, nasal_discharge, difficulty_breathing",medium,no,overhaul_simple_augmented
Cat,Upper Respiratory Infection,"fever, lethargy, drainage_from_the_eyes, coughing, squinting, swelling, sneezing, nasal_discharge, nasal_congestion, nasal_drainage, conjunctivitis",medium,no,overhaul_simple_augmented
Cat,Upper Respiratory Infection,"fever, drainage_from_the_eyes, skin_ulcers, nasal_congestion, difficulty_breathing, nasal_drainage, squinting, sneezing, swelling",medium,no,overhaul_simple_augmented
Cat,Urethral Obstruction,"straining_to_urinate, blood_in_urine, lethargy, urinating_outside_the_litter_box, loss_of_appetite, urinating_smaller_amounts_more_often, vocalization, urgency_to_urinate, licking_the_genital_area, meowing_in_pain",medium,no,overhaul_simple_augmented
Cat,Urethral Obstruction,"straining_to_urinate, vocalization, loss_of_appetite, meowing_in_pain, lethargy, urinating_smaller_amounts_more_often, urinating_outside_the_litter_box",medium,no,overhaul_simple_augmented
Cat,Urethral Obstruction,"vocalization, urinating_smaller_amounts_more_often, meowing_in_pain, straining_to_urinate, urgency_to_urinate, licking_the_genital_area, loss_of_appetite",medium,no,overhaul_simple_augmented
Rabbit,Overgrown teeth,"reduced_appetite, facial_wetness, facial, dropping_food, weight_loss, tooth_grinding, eating_difficulty, watery_eyes, drooling",medium,no,overhaul_simple_augmented
Rabbit,Overgrown teeth,"facial_wetness, eating_difficulty, dropping_food, weight_loss, reduced_appetite, watery_eyes, tooth_grinding",medium,no,overhaul_simple_augmented
Rabbit,Overgrown teeth,"facial_wetness, eating_difficulty, drooling, weight_loss, facial",medium,no,overhaul_simple_augmented
Rabbit,Hairballs,"vocalization, small_droppings, loss_of_appetite, inconsistent_stool_consistency_alternating_between_dry_and_firm_and_soft, distended_abdomen, small_and, lethargy, abnormal_posture_sitting, decreased_fecal_output, decreased_fluid_intake",medium,no,overhaul_simple_augmented
Rabbit,Hairballs,"loss_of_appetite, small_and, distended_abdomen, inconsistent_stool_consistency_alternating_between_dry_and_firm_and_soft, vocalization, decreased_fecal_output, abnormal_posture_sitting, lethargy",medium,no,overhaul_simple_augmented
Rabbit,Hairballs,"small_droppings, lethargy, vocalization, distended_abdomen, decreased_fluid_intake, inconsistent_stool_consistency_alternating_between_dry_and_firm_and_soft",medium,no,overhaul_simple_augmented
Rabbit,Snuffles,"sudden_death, lethargy, reproductive_difficulties, head_tilt, loss_of_appetite, lameness, eye_infection, sneezing, weight_loss, conjunctivitis, abscesses, difficulty_breathing, nasal_discharge, ear_infection",medium,no,overhaul_simple_augmented
Rabbit,Snuffles,"abscesses, nasal_discharge, ear_infection, sneezing, lethargy, head_tilt, lameness, loss_of_appetite, weight_loss",medium,no,overhaul_simple_augmented
Rabbit,Snuffles,"conjunctivitis, abscesses, ear_infection, loss_of_appetite, lethargy, nasal_discharge, difficulty_breathing, sneezing, weight_loss, head_tilt",medium,no,overhaul_simple_augmented
Rabbit,Myxomatosis,"secondary_bacterial_infections_pneumonia, death_in_5, lethargy, fever, ear_droop, skin_nodules, watery_eyes, purple, skin_hemorrhage, swelling, loss_of_appetite, seizures, weight_loss, nasal_discharge, difficulty_breathing, red_skin",medium,no,overhaul_simple_augmented
Rabbit,Myxomatosis,"lethargy, ear_droop, secondary_bacterial_infections_pneumonia, purple, skin_hemorrhage, difficulty_breathing, loss_of_appetite, red_skin, swelling, watery_eyes, seizures, fever, death_in_5",medium,no,overhaul_simple_augmented
Rabbit,Myxomatosis,"nasal_discharge, purple, lethargy, watery_eyes, death_in_5, difficulty_breathing, fever, secondary_bacterial_infections_pneumonia, skin_hemorrhage, seizures",medium,no,overhaul_simple_augmented
Rabbit,Ear mites,"scratching, distended_abdomen, head_tilt, restlessness, ear_drooping, inflamed_and_bloody_ear_canals, feet, lethargy, itching, head_shaking, limbs, perineal_regions, neck, loss_of_appetite, reddish, ear_scratching, dewlap, gasping_at_surface, trunk, crusty_ears",medium,no,overhaul_simple_augmented
Rabbit,Ear mites,"neck, feet, dewlap, loss_of_appetite, head_shaking, lethargy, perineal_regions, limbs, ear_scratching, inflamed_and_bloody_ear_canals, head_tilt, distended_abdomen, scratching, reddish, trunk",medium,no,overhaul_simple_augmented
Rabbit,Ear mites,"limbs, head_tilt, reddish, loss_of_appetite, scratching, gasping_at_surface, distended_abdomen, feet, crusty_ears, head_shaking, neck, ear_drooping, trunk, lethargy",medium,no,overhaul_simple_augmented
Rabbit,Fleas,"dandruff, parasites, bite_marks, secondary_bacterial_infections, hair_loss, self, pale_mucous_membranes_increased_heart_rate, scratching",medium,no,overhaul_simple_augmented
Rabbit,Fleas,"dandruff, self, secondary_bacterial_infections, parasites, hair_loss, scratching",medium,no,overhaul_simple_augmented
Rabbit,Fleas,"parasites, dandruff, hair_loss, secondary_bacterial_infections",medium,no,overhaul_simple_augmented
Rabbit,Sore hocks,"skin_lesions, grade_v_at_this_stage_of_the_disease_the_rabbit_is_likely_to_experience_severe_symptoms_of_ulcerative_pododermatitis_including_osteomyelitis, other_signs_and_symptoms_may_include_an_unwillingness_to_walk_which_is_largely_associated_with_discomfort_and_pain_obesity_nervousness_and_inability_to_eat, hair_loss, grade_iii_in_this_moderate_stage_of_ulcerative_pododermatitis_the_rabbit_is_more_likely_to_experience_broken_skin_ulceration_and_possibly_scab_formation_which_may_provide_an_opportunity_for_infection, grade_iv_during_this_severe_form_of_the_disease_the_rabbit_is_likely_to_have_an_abscess_a_pocket_of_infection_and_inflammation_of_the_tendons",medium,no,overhaul_simple_augmented
Rabbit,Sore hocks,"grade_iii_in_this_moderate_stage_of_ulcerative_pododermatitis_the_rabbit_is_more_likely_to_experience_broken_skin_ulceration_and_possibly_scab_formation_which_may_provide_an_opportunity_for_infection, grade_iv_during_this_severe_form_of_the_disease_the_rabbit_is_likely_to_have_an_abscess_a_pocket_of_infection_and_inflammation_of_the_tendons, skin_lesions, grade_v_at_this_stage_of_the_disease_the_rabbit_is_likely_to_experience_severe_symptoms_of_ulcerative_pododermatitis_including_osteomyelitis, other_signs_and_symptoms_may_include_an_unwillingness_to_walk_which_is_largely_associated_with_discomfort_and_pain_obesity_nervousness_and_inability_to_eat",medium,no,overhaul_simple_augmented
Rabbit,Sore hocks,"other_signs_and_symptoms_may_include_an_unwillingness_to_walk_which_is_largely_associated_with_discomfort_and_pain_obesity_nervousness_and_inability_to_eat, grade_iv_during_this_severe_form_of_the_disease_the_rabbit_is_likely_to_have_an_abscess_a_pocket_of_infection_and_inflammation_of_the_tendons, grade_v_at_this_stage_of_the_disease_the_rabbit_is_likely_to_experience_severe_symptoms_of_ulcerative_pododermatitis_including_osteomyelitis",medium,no,overhaul_simple_augmented
Rabbit,Flystrike,"loss_of_appetite, foul_odor, red_swollen, lethargy, maggots, presence_of_fly_larvae, skin_wounds, decreased_grooming, infected_wounds",medium,no,overhaul_simple_augmented
Rabbit,Flystrike,"loss_of_appetite, skin_wounds, infected_wounds, maggots, decreased_grooming, presence_of_fly_larvae",medium,no,overhaul_simple_augmented
Rabbit,Flystrike,"loss_of_appetite, decreased_grooming, maggots, infected_wounds, red_swollen, foul_odor",medium,no,overhaul_simple_augmented
Rabbit,Breathing difficulties,"noisy, blue, eye_discharge, fast, wheezing, open_mouth_breathing, reduced_appetite, changes_in_behavior, labored_breathing, sneezing, head_shaking, stained_fur",medium,no,overhaul_simple_augmented
Rabbit,Breathing difficulties,"stained_fur, labored_breathing, head_shaking, open_mouth_breathing, wheezing, blue, sneezing, noisy, fast, changes_in_behavior",medium,no,overhaul_simple_augmented
Rabbit,Breathing difficulties,"fast, changes_in_behavior, head_shaking, sneezing, wheezing, labored_breathing, open_mouth_breathing, eye_discharge",medium,no,overhaul_simple_augmented
Rabbit,Gastrointestinal stasis,"low_body_temperature, no_droppings, diarrhea, grinding_teeth, bloating, hunched_posture, abdominal_pain, loss_of_appetite, lethargy, reduced",medium,no,overhaul_simple_augmented
Rabbit,Gastrointestinal stasis,"grinding_teeth, abdominal_pain, bloating, low_body_temperature, hunched_posture, diarrhea, loss_of_appetite",medium,no,overhaul_simple_augmented
Rabbit,Gastrointestinal stasis,"low_body_temperature, abdominal_pain, grinding_teeth, hunched_posture, loss_of_appetite, no_droppings",medium,no,overhaul_simple_augmented
Rabbit,Conjunctivitis,"discharge, runny_eyes, squinting, swelling, lethargy, third_eyelid, red_skin",medium,no,overhaul_simple_augmented
Rabbit,Conjunctivitis,"swelling, red_skin, discharge, lethargy, squinting",medium,no,overhaul_simple_augmented
Rabbit,Conjunctivitis,"discharge, red_skin, third_eyelid, lethargy",medium,no,overhaul_simple_augmented
Rabbit,Corneal ulceration,"light_sensitivity, pawing, eye_discharge, cloudiness, red_skin, squinting, cloudy_eyes",medium,no,overhaul_simple_augmented
Rabbit,Corneal ulceration,"pawing, red_skin, light_sensitivity, eye_discharge, cloudiness",medium,no,overhaul_simple_augmented
Rabbit,Corneal ulceration,"cloudiness, cloudy_eyes, eye_discharge, red_skin",medium,no,overhaul_simple_augmented
Rabbit,Otitis media/interna,"head_tilt, lean, pain_reluctance_to_chew_shaking_the_head_pawing_at_the_affected_ear_holding_the_affected_ear_down, loss_of_balance, facial_nerve_damage, discharge, loss_of_appetite, balance_issues, reluctance_to_move",medium,no,overhaul_simple_augmented
Rabbit,Otitis media/interna,"lean, loss_of_appetite, facial_nerve_damage, balance_issues, loss_of_balance, discharge",medium,no,overhaul_simple_augmented
Rabbit,Otitis media/interna,"pain_reluctance_to_chew_shaking_the_head_pawing_at_the_affected_ear_holding_the_affected_ear_down, loss_of_balance, head_tilt, facial_nerve_damage, reluctance_to_move, balance_issues",medium,no,overhaul_simple_augmented
Rabbit,Splay leg,"difficulty_walking, inability_to_stand, a_wiggling, difficulty_balancing_which_can_cause_them_to_topple_over, legs_splayed_out_to_the_side_often_at_a_45_to_90, limb_deformity",medium,no,overhaul_simple_augmented
Rabbit,Splay leg,"limb_deformity, inability_to_stand, a_wiggling, difficulty_walking",medium,no,overhaul_simple_augmented
Rabbit,Splay leg,"limb_deformity, legs_splayed_out_to_the_side_often_at_a_45_to_90, a_wiggling, inability_to_stand",medium,no,overhaul_simple_augmented
Rabbit,Rhinitis,"lack_of_appetite, nasal_discharge, dental_disease, reduced_airflow, discharge, slobbering, sneezing, bleeding_nose_which_may_suggest_a_bacterial_infection_in_the_teeth",medium,no,overhaul_simple_augmented
Rabbit,Rhinitis,"reduced_airflow, bleeding_nose_which_may_suggest_a_bacterial_infection_in_the_teeth, discharge, nasal_discharge, slobbering, lack_of_appetite",medium,no,overhaul_simple_augmented
Rabbit,Rhinitis,"bleeding_nose_which_may_suggest_a_bacterial_infection_in_the_teeth, slobbering, discharge, dental_disease, nasal_discharge",medium,no,overhaul_simple_augmented
Rabbit,Pneumonia,"fever, sneezing, difficulty_breathing, labored_breathing, facial_abscesses, coughing, eye_discharge, lethargy, loss_of_appetite, salivation, weight_loss, nasal_discharge, exercise_intolerance",medium,no,overhaul_simple_augmented
Rabbit,Pneumonia,"labored_breathing, weight_loss, coughing, difficulty_breathing, lethargy, loss_of_appetite, facial_abscesses, sneezing, nasal_discharge, salivation",medium,no,overhaul_simple_augmented
